step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,45,16,99,0,75,75,0,0,-1
1,45,15,99,0,75,75,0,0,-1
2,45,14,99,0,75,75,0,0,-1
3,45,13,99,0,75,75,0,0,-1
4,45,12,99,0,75,75,0,0,-1
5,45,11,99,0,75,75,0,0,-1
6,45,10,99,0,75,75,0,0,-1
7,45,9,99,0,75,75,0,2,-1
8,46,9,99,0,75,75,0,2,-1
9,47,9,99,0,75,75,0,2,-1
10,48,9,99,0,75,75,0,2,-1
11,49,9,99,0,75,75,0,2,-1
12,50,9,99,0,75,75,0,0,-1
13,50,8,99,0,75,75,0,2,-1
14,51,8,99,0,75,75,0,2,-1
15,52,8,99,0,75,75,0,2,-1
16,53,8,99,0,75,75,0,2,-1
17,54,8,99,0,75,75,0,2,-1
18,55,8,99,0,75,75,0,2,-1
19,56,8,99,0,75,75,0,2,-1
20,57,8,99,0,75,75,0,2,-1
21,58,8,99,0,75,75,0,2,-1
22,59,8,99,0,75,75,0,2,-1
23,60,8,99,0,75,75,0,2,-1
24,61,8,99,0,75,75,0,2,-1
25,62,8,99,0,75,75,0,2,-1
26,63,8,99,0,75,75,0,2,-1
27,64,8,99,0,75,75,0,2,-1
28,65,8,99,0,75,75,0,2,-1
29,66,8,99,0,75,75,0,2,-1
30,67,8,99,0,75,75,0,2,-1
31,68,8,99,0,75,75,0,2,-1
32,69,8,99,0,75,75,0,2,-1
33,70,8,99,0,75,75,0,2,-1
34,71,8,99,0,75,75,0,2,-1
35,72,8,99,0,75,75,0,2,-1
36,73,8,99,0,75,75,0,2,-1
37,74,8,99,0,75,75,0,2,-1
38,75,8,99,0,75,75,0,2,-1
39,76,8,99,0,75,75,0,2,-1
40,77,8,99,0,75,75,0,2,-1
41,78,8,99,0,75,75,0,2,-1
42,79,8,99,0,75,75,0,2,-1
43,80,8,99,0,75,75,0,2,-1
44,81,8,99,0,75,75,0,2,-1
45,82,8,99,0,75,75,0,2,-1
46,83,8,99,0,75,75,0,2,-1
47,84,8,99,0,75,75,0,2,-1
48,85,8,99,0,75,75,0,0,-1
49,85,7,99,0,75,75,0,2,-1
50,86,7,99,0,75,75,0,2,-1
51,87,7,99,0,75,75,0,2,-1
52,88,7,99,0,75,75,0,2,-1
53,89,7,99,0,75,75,0,2,-1
54,90,7,99,0,75,75,0,2,-1
55,91,7,99,0,75,75,0,2,-1
56,92,7,99,0,75,75,0,0,-1
57,92,6,99,0,75,75,0,2,-1
58,93,6,99,0,75,75,0,2,-1
59,94,6,99,0,75,75,0,0,-1
60,94,5,99,0,75,75,0,0,-1
61,94,4,99,0,75,75,0,0,-1
62,94,3,99,0,75,75,0,0,-1
63,94,2,99,0,75,75,0,0,-1
64,94,1,99,0,75,75,0,2,-1
65,95,1,99,0,75,75,0,2,-1
66,96,1,99,0,75,75,0,0,-1
67,96,0,99,0,75,75,0,2,-1
68,97,0,99,0,75,75,0,2,-1
69,98,0,99,0,75,75,0,2,-1
70,99,0,99,0,75,75,0,2,-1
71,99,0,99,0,75,75,0,2,-1
72,99,0,99,0,75,75,0,2,-1
73,99,0,99,0,75,75,0,2,-1
74,99,0,99,0,75,75,0,2,-1
75,99,0,99,0,75,75,0,2,-1
