step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,57,19,99,99,0,0,0,1,-1
1,57,20,99,99,0,0,0,1,-1
2,57,21,99,99,0,0,0,1,-1
3,57,22,99,99,0,0,0,1,-1
4,57,23,99,99,0,0,0,1,-1
5,57,24,99,99,0,0,0,1,-1
6,57,25,99,99,0,0,0,1,-1
7,57,26,99,99,0,0,0,1,-1
8,57,27,99,99,0,0,0,2,-1
9,58,27,99,99,0,0,0,1,-1
10,58,28,99,99,0,0,0,1,-1
11,58,29,99,99,0,0,0,1,-1
12,58,30,99,99,0,0,0,1,-1
13,58,31,99,99,0,0,0,1,-1
14,58,32,99,99,0,0,0,1,-1
15,58,33,99,99,0,0,0,1,-1
16,58,34,99,99,0,0,0,1,-1
17,58,35,99,99,0,0,0,1,-1
18,58,36,99,99,0,0,0,1,-1
19,58,37,99,99,0,0,0,1,-1
20,58,38,99,99,0,0,0,1,-1
21,58,39,99,99,0,0,0,1,-1
22,58,40,99,99,0,0,0,1,-1
23,58,41,99,99,0,0,0,1,-1
24,58,42,99,99,0,0,0,1,-1
25,58,43,99,99,0,0,0,1,-1
26,58,44,99,99,0,0,0,1,-1
27,58,45,99,99,0,0,0,1,-1
28,58,46,99,99,0,0,0,1,-1
29,58,47,99,99,0,0,0,1,-1
30,58,48,99,99,0,0,0,1,-1
31,58,49,99,99,0,0,0,1,-1
32,58,50,99,99,0,0,0,1,-1
33,58,51,99,99,0,0,0,1,-1
34,58,52,99,99,0,0,0,1,-1
35,58,53,99,99,0,0,0,1,-1
36,58,54,99,99,0,0,0,1,-1
37,58,55,99,99,0,0,0,1,-1
38,58,56,99,99,0,0,0,1,-1
39,58,57,99,99,0,0,0,1,-1
40,58,58,99,99,0,0,0,1,-1
41,58,59,99,99,0,0,0,1,-1
42,58,60,99,99,0,0,0,1,-1
43,58,61,99,99,0,0,0,1,-1
44,58,62,99,99,0,0,0,1,-1
45,58,63,99,99,0,0,0,1,-1
46,58,64,99,99,0,0,0,1,-1
47,58,65,99,99,0,0,0,1,-1
48,58,66,99,99,0,0,0,1,-1
49,58,67,99,99,0,0,0,1,-1
50,58,68,99,99,0,0,0,1,-1
51,58,69,99,99,0,0,0,1,-1
52,58,70,99,99,0,0,0,1,-1
53,58,71,99,99,0,0,0,1,-1
54,58,72,99,99,0,0,0,1,-1
55,58,73,99,99,0,0,0,1,-1
56,58,74,99,99,0,0,0,1,-1
57,58,75,99,99,0,0,0,1,-1
58,58,76,99,99,0,0,0,1,-1
59,58,77,99,99,0,0,0,1,-1
60,58,78,99,99,0,0,0,1,-1
61,58,79,99,99,0,0,0,2,-1
62,59,79,99,99,0,0,0,1,-1
63,59,80,99,99,0,0,0,1,-1
64,59,81,99,99,0,0,0,1,-1
65,59,82,99,99,0,0,0,1,-1
66,59,83,99,99,0,0,0,1,-1
67,59,84,99,99,0,0,0,1,-1
68,59,85,99,99,0,0,0,1,-1
69,59,86,99,99,0,0,0,1,-1
70,59,87,99,99,0,0,0,1,-1
71,59,88,99,99,0,0,0,1,-1
72,59,89,99,99,0,0,0,1,-1
73,59,90,99,99,0,0,0,1,-1
74,59,91,99,99,0,0,0,1,-1
75,59,92,99,99,0,0,0,1,-1
76,59,93,99,99,0,0,0,1,-1
77,59,94,99,99,0,0,0,1,-1
78,59,95,99,99,0,0,0,1,-1
79,59,96,99,99,0,0,0,1,-1
80,59,97,99,99,0,0,0,2,-1
81,60,97,99,99,0,0,0,2,-1
82,61,97,99,99,0,0,0,2,-1
83,62,97,99,99,0,0,0,2,-1
84,63,97,99,99,0,0,0,2,-1
85,64,97,99,99,0,0,0,2,-1
86,65,97,99,99,0,0,0,2,-1
87,66,97,99,99,0,0,0,2,-1
88,67,97,99,99,0,0,0,2,-1
89,68,97,99,99,0,0,0,2,-1
90,69,97,99,99,0,0,0,2,-1
91,70,97,99,99,0,0,0,2,-1
92,71,97,99,99,0,0,0,2,-1
93,72,97,99,99,0,0,0,2,-1
94,73,97,99,99,0,0,0,2,-1
95,74,97,99,99,0,0,0,2,-1
96,75,97,99,99,0,0,0,2,-1
97,76,97,99,99,0,0,0,2,-1
98,77,97,99,99,0,0,0,2,-1
99,78,97,99,99,0,0,0,2,-1
100,79,97,99,99,0,0,0,2,-1
101,80,97,99,99,0,0,0,2,-1
102,81,97,99,99,0,0,0,2,-1
103,82,97,99,99,0,0,0,2,-1
104,83,97,99,99,0,0,0,2,-1
105,84,97,99,99,0,0,0,2,-1
106,85,97,99,99,0,0,0,2,-1
107,86,97,99,99,0,0,0,2,-1
108,87,97,99,99,0,0,0,1,-1
109,87,98,99,99,0,0,0,2,-1
110,88,98,99,99,0,0,0,2,-1
111,89,98,99,99,0,0,0,2,-1
112,90,98,99,99,0,0,0,2,-1
113,91,98,99,99,0,0,0,1,-1
114,91,99,99,99,0,0,0,2,-1
115,92,99,99,99,0,0,0,2,-1
116,93,99,99,99,0,0,0,2,-1
117,94,99,99,99,0,0,0,2,-1
118,95,99,99,99,0,0,0,1,-1
119,95,99,99,99,0,0,0,1,-1
120,95,99,99,99,0,0,0,1,-1
121,95,99,99,99,0,0,0,1,-1
122,95,99,99,99,0,0,0,1,-1
123,95,99,99,99,0,0,0,1,-1
