step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,5,35,75,75,0,0,0,1,-1
1,5,36,75,75,0,0,0,1,-1
2,5,37,75,75,0,0,0,1,-1
3,5,38,75,75,0,0,0,1,-1
4,5,39,75,75,0,0,0,1,-1
5,5,40,75,75,0,0,0,1,-1
6,5,41,75,75,0,0,0,1,-1
7,5,42,75,75,0,0,0,1,-1
8,5,43,75,75,0,0,0,1,-1
9,5,44,75,75,0,0,0,1,-1
10,5,45,75,75,0,0,0,1,-1
11,5,46,75,75,0,0,0,1,-1
12,5,47,75,75,0,0,0,1,-1
13,5,48,75,75,0,0,0,1,-1
14,5,49,75,75,0,0,0,1,-1
15,5,50,75,75,0,0,0,1,-1
16,5,51,75,75,0,0,0,1,-1
17,5,52,75,75,0,0,0,1,-1
18,5,53,75,75,0,0,0,1,-1
19,5,54,75,75,0,0,0,1,-1
20,5,55,75,75,0,0,0,1,-1
21,5,56,75,75,0,0,0,1,-1
22,5,57,75,75,0,0,0,1,-1
23,5,58,75,75,0,0,0,2,-1
24,6,58,75,75,0,0,0,2,-1
25,7,58,75,75,0,0,0,1,-1
26,7,59,75,75,0,0,0,1,-1
27,7,60,75,75,0,0,0,1,-1
28,7,61,75,75,0,0,0,1,-1
29,7,62,75,75,0,0,0,1,-1
30,7,63,75,75,0,0,0,1,-1
31,7,64,75,75,0,0,0,1,-1
32,7,65,75,75,0,0,0,1,-1
33,7,66,75,75,0,0,0,1,-1
34,7,67,75,75,0,0,0,1,-1
35,7,68,75,75,0,0,0,1,-1
36,7,69,75,75,0,0,0,1,-1
37,7,70,75,75,0,0,0,1,-1
38,7,71,75,75,0,0,0,1,-1
39,7,72,75,75,0,0,0,1,-1
40,7,73,75,75,0,0,0,1,-1
41,7,74,75,75,0,0,0,2,-1
42,8,74,75,75,0,0,0,2,-1
43,9,74,75,75,0,0,0,2,-1
44,10,74,75,75,0,0,0,2,-1
45,11,74,75,75,0,0,0,2,-1
46,12,74,75,75,0,0,0,2,-1
47,13,74,75,75,0,0,0,2,-1
48,14,74,75,75,0,0,0,2,-1
49,15,74,75,75,0,0,0,2,-1
50,16,74,75,75,0,0,0,2,-1
51,17,74,75,75,0,0,0,2,-1
52,18,74,75,75,0,0,0,2,-1
53,19,74,75,75,0,0,0,2,-1
54,20,74,75,75,0,0,0,2,-1
55,21,74,75,75,0,0,0,2,-1
56,22,74,75,75,0,0,0,2,-1
57,23,74,75,75,0,0,0,2,-1
58,24,74,75,75,0,0,0,2,-1
59,25,74,75,75,0,0,0,2,-1
60,26,74,75,75,0,0,0,2,-1
61,27,74,75,75,0,0,0,2,-1
62,28,74,75,75,0,0,0,2,-1
63,29,74,75,75,0,0,0,2,-1
64,30,74,75,75,0,0,0,2,-1
65,31,74,75,75,0,0,0,2,-1
66,32,74,75,75,0,0,0,2,-1
67,33,74,75,75,0,0,0,2,-1
68,34,74,75,75,0,0,0,2,-1
69,35,74,75,75,0,0,0,2,-1
70,36,74,75,75,0,0,0,2,-1
71,37,74,75,75,0,0,0,2,-1
72,38,74,75,75,0,0,0,2,-1
73,39,74,75,75,0,0,0,2,-1
74,40,74,75,75,0,0,0,1,-1
75,40,75,75,75,0,0,0,2,-1
76,41,75,75,75,0,0,0,2,-1
77,42,75,75,75,0,0,0,2,-1
78,43,75,75,75,0,0,0,2,-1
79,44,75,75,75,0,0,0,2,-1
80,45,75,75,75,0,0,0,2,-1
81,46,75,75,75,0,0,0,2,-1
82,47,75,75,75,0,0,0,2,-1
83,48,75,75,75,0,0,0,0,-1
84,48,74,75,75,0,0,0,0,-1
85,48,73,75,75,0,0,0,2,-1
86,49,73,75,75,0,0,0,0,-1
87,49,72,75,75,0,0,0,1,-1
88,49,73,75,75,0,0,0,0,-1
89,49,72,75,75,0,0,0,1,-1
90,49,73,75,75,0,0,0,0,-1
91,49,72,75,75,0,0,0,1,-1
92,49,73,75,75,0,0,0,0,-1
93,49,72,75,75,0,0,0,1,-1
94,49,73,75,75,0,0,0,0,-1
95,49,72,75,75,0,0,0,1,-1
96,49,73,75,75,0,0,0,0,-1
