step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,10,94,0,0,50,50,0,0,-1
1,10,93,0,0,50,50,0,0,-1
2,10,92,0,0,50,50,0,0,-1
3,10,91,0,0,50,50,0,0,-1
4,10,90,0,0,50,50,0,0,-1
5,10,89,0,0,50,50,0,0,-1
6,10,88,0,0,50,50,0,0,-1
7,10,87,0,0,50,50,0,0,-1
8,10,86,0,0,50,50,0,0,-1
9,10,85,0,0,50,50,0,3,-1
10,9,85,0,0,50,50,0,0,-1
11,9,84,0,0,50,50,0,0,-1
12,9,83,0,0,50,50,0,0,-1
13,9,82,0,0,50,50,0,0,-1
14,9,81,0,0,50,50,0,0,-1
15,9,80,0,0,50,50,0,0,-1
16,9,79,0,0,50,50,0,0,-1
17,9,78,0,0,50,50,0,3,-1
18,8,78,0,0,50,50,0,0,-1
19,8,77,0,0,50,50,0,0,-1
20,8,76,0,0,50,50,0,0,-1
21,8,75,0,0,50,50,0,0,-1
22,8,74,0,0,50,50,0,0,-1
23,8,73,0,0,50,50,0,0,-1
24,8,72,0,0,50,50,0,0,-1
25,8,71,0,0,50,50,0,0,-1
26,8,70,0,0,50,50,0,0,-1
27,8,69,0,0,50,50,0,0,-1
28,8,68,0,0,50,50,0,0,-1
29,8,67,0,0,50,50,0,0,-1
30,8,66,0,0,50,50,0,0,-1
31,8,65,0,0,50,50,0,0,-1
32,8,64,0,0,50,50,0,0,-1
33,8,63,0,0,50,50,0,0,-1
34,8,62,0,0,50,50,0,0,-1
35,8,61,0,0,50,50,0,0,-1
36,8,60,0,0,50,50,0,0,-1
37,8,59,0,0,50,50,0,0,-1
38,8,58,0,0,50,50,0,0,-1
39,8,57,0,0,50,50,0,0,-1
40,8,56,0,0,50,50,0,0,-1
41,8,55,0,0,50,50,0,0,-1
42,8,54,0,0,50,50,0,0,-1
43,8,53,0,0,50,50,0,0,-1
44,8,52,0,0,50,50,0,0,-1
45,8,51,0,0,50,50,0,0,-1
46,8,50,0,0,50,50,0,0,-1
47,8,49,0,0,50,50,0,0,-1
48,8,48,0,0,50,50,0,0,-1
49,8,47,0,0,50,50,0,0,-1
50,8,46,0,0,50,50,0,0,-1
51,8,45,0,0,50,50,0,0,-1
52,8,44,0,0,50,50,0,0,-1
53,8,43,0,0,50,50,0,0,-1
54,8,42,0,0,50,50,0,0,-1
55,8,41,0,0,50,50,0,0,-1
56,8,40,0,0,50,50,0,0,-1
57,8,39,0,0,50,50,0,0,-1
58,8,38,0,0,50,50,0,0,-1
59,8,37,0,0,50,50,0,0,-1
60,8,36,0,0,50,50,0,0,-1
61,8,35,0,0,50,50,0,0,-1
62,8,34,0,0,50,50,0,0,-1
63,8,33,0,0,50,50,0,0,-1
64,8,32,0,0,50,50,0,0,-1
65,8,31,0,0,50,50,0,0,-1
66,8,30,0,0,50,50,0,0,-1
67,8,29,0,0,50,50,0,0,-1
68,8,28,0,0,50,50,0,0,-1
69,8,27,0,0,50,50,0,0,-1
70,8,26,0,0,50,50,0,0,-1
71,8,25,0,0,50,50,0,0,-1
72,8,24,0,0,50,50,0,0,-1
73,8,23,0,0,50,50,0,0,-1
74,8,22,0,0,50,50,0,0,-1
75,8,21,0,0,50,50,0,0,-1
76,8,20,0,0,50,50,0,0,-1
77,8,19,0,0,50,50,0,0,-1
78,8,18,0,0,50,50,0,0,-1
79,8,17,0,0,50,50,0,0,-1
80,8,16,0,0,50,50,0,0,-1
81,8,15,0,0,50,50,0,0,-1
82,8,14,0,0,50,50,0,0,-1
83,8,13,0,0,50,50,0,0,-1
84,8,12,0,0,50,50,0,0,-1
85,8,11,0,0,50,50,0,0,-1
86,8,10,0,0,50,50,0,0,-1
87,8,9,0,0,50,50,0,0,-1
88,8,8,0,0,50,50,0,0,-1
89,8,7,0,0,50,50,0,0,-1
90,8,6,0,0,50,50,0,0,-1
91,8,5,0,0,50,50,0,3,-1
92,7,5,0,0,50,50,0,0,-1
93,7,4,0,0,50,50,0,0,-1
94,7,3,0,0,50,50,0,0,-1
95,7,2,0,0,50,50,0,0,-1
96,7,1,0,0,50,50,0,3,-1
97,6,1,0,0,50,50,0,3,-1
98,5,1,0,0,50,50,0,3,-1
99,4,1,0,0,50,50,0,3,-1
100,3,1,0,0,50,50,0,0,-1
101,3,0,0,0,50,50,0,3,-1
102,2,0,0,0,50,50,0,3,-1
103,1,0,0,0,50,50,0,3,-1
104,0,0,0,0,50,50,0,0,-1
105,0,0,0,0,50,50,0,0,-1
106,0,0,0,0,50,50,0,0,-1
107,0,0,0,0,50,50,0,0,-1
108,0,0,0,0,50,50,0,0,-1
109,0,0,0,0,50,50,0,0,-1
