step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,17,8,0,99,50,50,0,1,-1
1,17,9,0,99,50,50,0,3,-1
2,16,9,0,99,50,50,0,3,-1
3,15,9,0,99,50,50,0,3,-1
4,14,9,0,99,50,50,0,1,-1
5,14,10,0,99,50,50,0,1,-1
6,14,11,0,99,50,50,0,1,-1
7,14,12,0,99,50,50,0,1,-1
8,14,13,0,99,50,50,0,1,-1
9,14,14,0,99,50,50,0,1,-1
10,14,15,0,99,50,50,0,1,-1
11,14,16,0,99,50,50,0,1,-1
12,14,17,0,99,50,50,0,1,-1
13,14,18,0,99,50,50,0,1,-1
14,14,19,0,99,50,50,0,1,-1
15,14,20,0,99,50,50,0,1,-1
16,14,21,0,99,50,50,0,1,-1
17,14,22,0,99,50,50,0,1,-1
18,14,23,0,99,50,50,0,1,-1
19,14,24,0,99,50,50,0,1,-1
20,14,25,0,99,50,50,0,1,-1
21,14,26,0,99,50,50,0,1,-1
22,14,27,0,99,50,50,0,1,-1
23,14,28,0,99,50,50,0,1,-1
24,14,29,0,99,50,50,0,1,-1
25,14,30,0,99,50,50,0,1,-1
26,14,31,0,99,50,50,0,1,-1
27,14,32,0,99,50,50,0,1,-1
28,14,33,0,99,50,50,0,1,-1
29,14,34,0,99,50,50,0,1,-1
30,14,35,0,99,50,50,0,1,-1
31,14,36,0,99,50,50,0,1,-1
32,14,37,0,99,50,50,0,1,-1
33,14,38,0,99,50,50,0,1,-1
34,14,39,0,99,50,50,0,1,-1
35,14,40,0,99,50,50,0,1,-1
36,14,41,0,99,50,50,0,1,-1
37,14,42,0,99,50,50,0,1,-1
38,14,43,0,99,50,50,0,1,-1
39,14,44,0,99,50,50,0,1,-1
40,14,45,0,99,50,50,0,1,-1
41,14,46,0,99,50,50,0,1,-1
42,14,47,0,99,50,50,0,1,-1
43,14,48,0,99,50,50,0,1,-1
44,14,49,0,99,50,50,0,1,-1
45,14,50,0,99,50,50,0,1,-1
46,14,51,0,99,50,50,0,1,-1
47,14,52,0,99,50,50,0,1,-1
48,14,53,0,99,50,50,0,1,-1
49,14,54,0,99,50,50,0,1,-1
50,14,55,0,99,50,50,0,1,-1
51,14,56,0,99,50,50,0,1,-1
52,14,57,0,99,50,50,0,1,-1
53,14,58,0,99,50,50,0,1,-1
54,14,59,0,99,50,50,0,1,-1
55,14,60,0,99,50,50,0,1,-1
56,14,61,0,99,50,50,0,1,-1
57,14,62,0,99,50,50,0,1,-1
58,14,63,0,99,50,50,0,1,-1
59,14,64,0,99,50,50,0,1,-1
60,14,65,0,99,50,50,0,1,-1
61,14,66,0,99,50,50,0,1,-1
62,14,67,0,99,50,50,0,1,-1
63,14,68,0,99,50,50,0,1,-1
64,14,69,0,99,50,50,0,1,-1
65,14,70,0,99,50,50,0,1,-1
66,14,71,0,99,50,50,0,1,-1
67,14,72,0,99,50,50,0,1,-1
68,14,73,0,99,50,50,0,1,-1
69,14,74,0,99,50,50,0,1,-1
70,14,75,0,99,50,50,0,1,-1
71,14,76,0,99,50,50,0,1,-1
72,14,77,0,99,50,50,0,1,-1
73,14,78,0,99,50,50,0,1,-1
74,14,79,0,99,50,50,0,1,-1
75,14,80,0,99,50,50,0,1,-1
76,14,81,0,99,50,50,0,1,-1
77,14,82,0,99,50,50,0,1,-1
78,14,83,0,99,50,50,0,1,-1
79,14,84,0,99,50,50,0,1,-1
80,14,85,0,99,50,50,0,1,-1
81,14,86,0,99,50,50,0,1,-1
82,14,87,0,99,50,50,0,1,-1
83,14,88,0,99,50,50,0,1,-1
84,14,89,0,99,50,50,0,1,-1
85,14,90,0,99,50,50,0,1,-1
86,14,91,0,99,50,50,0,1,-1
87,14,92,0,99,50,50,0,3,-1
88,13,92,0,99,50,50,0,3,-1
89,12,92,0,99,50,50,0,3,-1
90,11,92,0,99,50,50,0,3,-1
91,10,92,0,99,50,50,0,3,-1
92,9,92,0,99,50,50,0,3,-1
93,8,92,0,99,50,50,0,3,-1
94,7,92,0,99,50,50,0,3,-1
95,6,92,0,99,50,50,0,3,-1
96,5,92,0,99,50,50,0,3,-1
97,4,92,0,99,50,50,0,3,-1
98,3,92,0,99,50,50,0,3,-1
99,2,92,0,99,50,50,0,3,-1
100,1,92,0,99,50,50,0,1,-1
101,1,93,0,99,50,50,0,1,-1
102,1,94,0,99,50,50,0,3,-1
103,0,94,0,99,50,50,0,1,-1
104,0,95,0,99,50,50,0,1,-1
105,0,96,0,99,50,50,0,1,-1
106,0,97,0,99,50,50,0,3,-1
107,0,97,0,99,50,50,0,3,-1
108,0,97,0,99,50,50,0,3,-1
109,0,97,0,99,50,50,0,3,-1
110,0,97,0,99,50,50,0,3,-1
111,0,97,0,99,50,50,0,3,-1
