step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,26,69,75,75,99,99,0,1,-1
1,26,70,75,75,99,99,0,1,-1
2,26,71,75,75,99,99,0,1,-1
3,26,72,75,75,99,99,0,1,-1
4,26,73,75,75,99,99,0,2,-1
5,27,73,75,75,99,99,0,2,-1
6,28,73,75,75,99,99,0,2,-1
7,29,73,75,75,99,99,0,2,-1
8,30,73,75,75,99,99,0,2,-1
9,31,73,75,75,99,99,0,2,-1
10,32,73,75,75,99,99,0,2,-1
11,33,73,75,75,99,99,0,2,-1
12,34,73,75,75,99,99,0,2,-1
13,35,73,75,75,99,99,0,2,-1
14,36,73,75,75,99,99,0,2,-1
15,37,73,75,75,99,99,0,2,-1
16,38,73,75,75,99,99,0,2,-1
17,39,73,75,75,99,99,0,2,-1
18,40,73,75,75,99,99,0,2,-1
19,41,73,75,75,99,99,0,2,-1
20,42,73,75,75,99,99,0,2,-1
21,43,73,75,75,99,99,0,2,-1
22,44,73,75,75,99,99,0,2,-1
23,45,73,75,75,99,99,0,2,-1
24,46,73,75,75,99,99,0,2,-1
25,47,73,75,75,99,99,0,2,-1
26,48,73,75,75,99,99,0,2,-1
27,49,73,75,75,99,99,0,2,-1
28,50,73,75,75,99,99,0,2,-1
29,51,73,75,75,99,99,0,2,-1
30,52,73,75,75,99,99,0,2,-1
31,53,73,75,75,99,99,0,2,-1
32,54,73,75,75,99,99,0,2,-1
33,55,73,75,75,99,99,0,2,-1
34,56,73,75,75,99,99,0,2,-1
35,57,73,75,75,99,99,0,2,-1
36,58,73,75,75,99,99,0,2,-1
37,59,73,75,75,99,99,0,2,-1
38,60,73,75,75,99,99,0,2,-1
39,61,73,75,75,99,99,0,2,-1
40,62,73,75,75,99,99,0,2,-1
41,63,73,75,75,99,99,0,2,-1
42,64,73,75,75,99,99,0,2,-1
43,65,73,75,75,99,99,0,2,-1
44,66,73,75,75,99,99,0,1,-1
45,66,74,75,75,99,99,0,2,-1
46,67,74,75,75,99,99,0,2,-1
47,68,74,75,75,99,99,0,2,-1
48,69,74,75,75,99,99,0,2,-1
49,70,74,75,75,99,99,0,1,-1
50,70,75,75,75,99,99,0,2,-1
51,71,75,75,75,99,99,0,0,-1
52,71,74,75,75,99,99,0,1,-1
53,71,75,75,75,99,99,0,0,-1
54,71,74,75,75,99,99,0,1,-1
55,71,75,75,75,99,99,0,0,-1
56,71,74,75,75,99,99,0,1,-1
57,71,75,75,75,99,99,0,0,-1
58,71,74,75,75,99,99,0,1,-1
59,71,75,75,75,99,99,0,0,-1
60,71,74,75,75,99,99,0,1,-1
61,71,75,75,75,99,99,0,0,-1
