step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,42,55,50,50,99,99,0,0,-1
1,42,54,50,50,99,99,0,0,-1
2,42,53,50,50,99,99,0,0,-1
3,42,52,50,50,99,99,0,0,-1
4,42,51,50,50,99,99,0,2,-1
5,43,51,50,50,99,99,0,2,-1
6,44,51,50,50,99,99,0,0,-1
7,44,50,50,50,99,99,0,2,-1
8,45,50,50,50,99,99,0,2,-1
9,46,50,50,50,99,99,0,2,-1
10,47,50,50,50,99,99,0,1,-1
11,47,51,50,50,99,99,0,0,-1
12,47,50,50,50,99,99,0,1,-1
13,47,51,50,50,99,99,0,0,-1
14,47,50,50,50,99,99,0,1,-1
15,47,51,50,50,99,99,0,0,-1
16,47,50,50,50,99,99,0,1,-1
17,47,51,50,50,99,99,0,0,-1
18,47,50,50,50,99,99,0,1,-1
19,47,51,50,50,99,99,0,0,-1
20,47,50,50,50,99,99,0,1,-1
