step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,92,99,0,0,75,75,0,3,-1
1,91,99,0,0,75,75,0,3,-1
2,90,99,0,0,75,75,0,3,-1
3,89,99,0,0,75,75,0,3,-1
4,88,99,0,0,75,75,0,3,-1
5,87,99,0,0,75,75,0,3,-1
6,86,99,0,0,75,75,0,3,-1
7,85,99,0,0,75,75,0,3,-1
8,84,99,0,0,75,75,0,3,-1
9,83,99,0,0,75,75,0,3,-1
10,82,99,0,0,75,75,0,3,-1
11,81,99,0,0,75,75,0,3,-1
12,80,99,0,0,75,75,0,3,-1
13,79,99,0,0,75,75,0,3,-1
14,78,99,0,0,75,75,0,3,-1
15,77,99,0,0,75,75,0,3,-1
16,76,99,0,0,75,75,0,3,-1
17,75,99,0,0,75,75,0,3,-1
18,74,99,0,0,75,75,0,3,-1
19,73,99,0,0,75,75,0,3,-1
20,72,99,0,0,75,75,0,3,-1
21,71,99,0,0,75,75,0,3,-1
22,70,99,0,0,75,75,0,3,-1
23,69,99,0,0,75,75,0,3,-1
24,68,99,0,0,75,75,0,3,-1
25,67,99,0,0,75,75,0,3,-1
26,66,99,0,0,75,75,0,3,-1
27,65,99,0,0,75,75,0,3,-1
28,64,99,0,0,75,75,0,3,-1
29,63,99,0,0,75,75,0,3,-1
30,62,99,0,0,75,75,0,3,-1
31,61,99,0,0,75,75,0,3,-1
32,60,99,0,0,75,75,0,3,-1
33,59,99,0,0,75,75,0,3,-1
34,58,99,0,0,75,75,0,3,-1
35,57,99,0,0,75,75,0,3,-1
36,56,99,0,0,75,75,0,3,-1
37,55,99,0,0,75,75,0,3,-1
38,54,99,0,0,75,75,0,3,-1
39,53,99,0,0,75,75,0,3,-1
40,52,99,0,0,75,75,0,3,-1
41,51,99,0,0,75,75,0,3,-1
42,50,99,0,0,75,75,0,3,-1
43,49,99,0,0,75,75,0,3,-1
44,48,99,0,0,75,75,0,3,-1
45,47,99,0,0,75,75,0,3,-1
46,46,99,0,0,75,75,0,3,-1
47,45,99,0,0,75,75,0,3,-1
48,44,99,0,0,75,75,0,3,-1
49,43,99,0,0,75,75,0,3,-1
50,42,99,0,0,75,75,0,3,-1
51,41,99,0,0,75,75,0,3,-1
52,40,99,0,0,75,75,0,3,-1
53,39,99,0,0,75,75,0,3,-1
54,38,99,0,0,75,75,0,3,-1
55,37,99,0,0,75,75,0,3,-1
56,36,99,0,0,75,75,0,3,-1
57,35,99,0,0,75,75,0,3,-1
58,34,99,0,0,75,75,0,3,-1
59,33,99,0,0,75,75,0,3,-1
60,32,99,0,0,75,75,0,3,-1
