step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,17,69,75,75,0,99,0,1,-1
1,17,70,75,75,0,99,0,1,-1
2,17,71,75,75,0,99,0,1,-1
3,17,72,75,75,0,99,0,1,-1
4,17,73,75,75,0,99,0,2,-1
5,18,73,75,75,0,99,0,2,-1
6,19,73,75,75,0,99,0,2,-1
7,20,73,75,75,0,99,0,2,-1
8,21,73,75,75,0,99,0,2,-1
9,22,73,75,75,0,99,0,2,-1
10,23,73,75,75,0,99,0,2,-1
11,24,73,75,75,0,99,0,2,-1
12,25,73,75,75,0,99,0,2,-1
13,26,73,75,75,0,99,0,2,-1
14,27,73,75,75,0,99,0,2,-1
15,28,73,75,75,0,99,0,2,-1
16,29,73,75,75,0,99,0,2,-1
17,30,73,75,75,0,99,0,2,-1
18,31,73,75,75,0,99,0,2,-1
19,32,73,75,75,0,99,0,2,-1
20,33,73,75,75,0,99,0,2,-1
21,34,73,75,75,0,99,0,2,-1
22,35,73,75,75,0,99,0,2,-1
23,36,73,75,75,0,99,0,2,-1
24,37,73,75,75,0,99,0,2,-1
25,38,73,75,75,0,99,0,2,-1
26,39,73,75,75,0,99,0,1,-1
27,39,74,75,75,0,99,0,2,-1
28,40,74,75,75,0,99,0,2,-1
29,41,74,75,75,0,99,0,1,-1
30,41,75,75,75,0,99,0,2,-1
31,42,75,75,75,0,99,0,2,-1
32,43,75,75,75,0,99,0,2,-1
33,44,75,75,75,0,99,0,2,-1
34,45,75,75,75,0,99,0,2,-1
35,46,75,75,75,0,99,0,2,-1
36,47,75,75,75,0,99,0,2,-1
37,48,75,75,75,0,99,0,2,-1
38,49,75,75,75,0,99,0,2,-1
39,50,75,75,75,0,99,0,2,-1
40,51,75,75,75,0,99,0,2,-1
41,52,75,75,75,0,99,0,2,-1
42,53,75,75,75,0,99,0,2,-1
43,54,75,75,75,0,99,0,2,-1
44,55,75,75,75,0,99,0,2,-1
45,56,75,75,75,0,99,0,2,-1
46,57,75,75,75,0,99,0,2,-1
47,58,75,75,75,0,99,0,2,-1
48,59,75,75,75,0,99,0,2,-1
49,60,75,75,75,0,99,0,2,-1
50,61,75,75,75,0,99,0,2,-1
51,62,75,75,75,0,99,0,2,-1
52,63,75,75,75,0,99,0,2,-1
53,64,75,75,75,0,99,0,2,-1
54,65,75,75,75,0,99,0,2,-1
55,66,75,75,75,0,99,0,2,-1
56,67,75,75,75,0,99,0,2,-1
57,68,75,75,75,0,99,0,2,-1
58,69,75,75,75,0,99,0,1,-1
59,69,76,75,75,0,99,0,2,-1
60,70,76,75,75,0,99,0,2,-1
61,71,76,75,75,0,99,0,0,-1
62,71,75,75,75,0,99,0,2,-1
63,72,75,75,75,0,99,0,2,-1
64,73,75,75,75,0,99,0,1,-1
65,73,76,75,75,0,99,0,0,-1
66,73,75,75,75,0,99,0,1,-1
67,73,76,75,75,0,99,0,0,-1
68,73,75,75,75,0,99,0,1,-1
69,73,76,75,75,0,99,0,0,-1
70,73,75,75,75,0,99,0,1,-1
71,73,76,75,75,0,99,0,0,-1
72,73,75,75,75,0,99,0,1,-1
73,73,76,75,75,0,99,0,0,-1
74,73,75,75,75,0,99,0,1,-1
