step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,20,66,0,99,75,75,0,1,-1
1,20,67,0,99,75,75,0,1,-1
2,20,68,0,99,75,75,0,1,-1
3,20,69,0,99,75,75,0,1,-1
4,20,70,0,99,75,75,0,1,-1
5,20,71,0,99,75,75,0,1,-1
6,20,72,0,99,75,75,0,1,-1
7,20,73,0,99,75,75,0,3,-1
8,19,73,0,99,75,75,0,3,-1
9,18,73,0,99,75,75,0,3,-1
10,17,73,0,99,75,75,0,3,-1
11,16,73,0,99,75,75,0,3,-1
12,15,73,0,99,75,75,0,3,-1
13,14,73,0,99,75,75,0,3,-1
14,13,73,0,99,75,75,0,3,-1
15,12,73,0,99,75,75,0,3,-1
16,11,73,0,99,75,75,0,3,-1
17,10,73,0,99,75,75,0,3,-1
18,9,73,0,99,75,75,0,3,-1
19,8,73,0,99,75,75,0,3,-1
20,7,73,0,99,75,75,0,3,-1
21,6,73,0,99,75,75,0,3,-1
22,5,73,0,99,75,75,0,3,-1
23,4,73,0,99,75,75,0,1,-1
24,4,74,0,99,75,75,0,1,-1
25,4,75,0,99,75,75,0,1,-1
26,4,76,0,99,75,75,0,1,-1
27,4,77,0,99,75,75,0,1,-1
28,4,78,0,99,75,75,0,1,-1
29,4,79,0,99,75,75,0,1,-1
30,4,80,0,99,75,75,0,1,-1
31,4,81,0,99,75,75,0,1,-1
32,4,82,0,99,75,75,0,1,-1
33,4,83,0,99,75,75,0,1,-1
34,4,84,0,99,75,75,0,1,-1
35,4,85,0,99,75,75,0,1,-1
36,4,86,0,99,75,75,0,1,-1
37,4,87,0,99,75,75,0,1,-1
38,4,88,0,99,75,75,0,1,-1
39,4,89,0,99,75,75,0,1,-1
40,4,90,0,99,75,75,0,1,-1
41,4,91,0,99,75,75,0,3,-1
42,3,91,0,99,75,75,0,3,-1
43,2,91,0,99,75,75,0,1,-1
44,2,92,0,99,75,75,0,1,-1
45,2,93,0,99,75,75,0,1,-1
46,2,94,0,99,75,75,0,3,-1
47,1,94,0,99,75,75,0,1,-1
48,1,95,0,99,75,75,0,1,-1
49,1,96,0,99,75,75,0,1,-1
50,1,97,0,99,75,75,0,3,-1
51,0,97,0,99,75,75,0,1,-1
52,0,98,0,99,75,75,0,1,-1
53,0,99,0,99,75,75,0,1,-1
54,0,99,0,99,75,75,0,1,-1
55,0,99,0,99,75,75,0,1,-1
56,0,99,0,99,75,75,0,1,-1
57,0,99,0,99,75,75,0,1,-1
58,0,99,0,99,75,75,0,1,-1
