step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,88,92,0,99,75,75,0,1,-1
1,88,93,0,99,75,75,0,1,-1
2,88,94,0,99,75,75,0,1,-1
3,88,95,0,99,75,75,0,1,-1
4,88,96,0,99,75,75,0,3,-1
5,87,96,0,99,75,75,0,3,-1
6,86,96,0,99,75,75,0,1,-1
7,86,97,0,99,75,75,0,1,-1
8,86,98,0,99,75,75,0,1,-1
9,86,99,0,99,75,75,0,3,-1
10,85,99,0,99,75,75,0,3,-1
11,84,99,0,99,75,75,0,3,-1
12,83,99,0,99,75,75,0,3,-1
13,82,99,0,99,75,75,0,3,-1
14,81,99,0,99,75,75,0,3,-1
15,80,99,0,99,75,75,0,3,-1
16,79,99,0,99,75,75,0,3,-1
17,78,99,0,99,75,75,0,3,-1
18,77,99,0,99,75,75,0,3,-1
19,76,99,0,99,75,75,0,3,-1
20,75,99,0,99,75,75,0,3,-1
21,74,99,0,99,75,75,0,3,-1
22,73,99,0,99,75,75,0,3,-1
23,72,99,0,99,75,75,0,3,-1
24,71,99,0,99,75,75,0,3,-1
25,70,99,0,99,75,75,0,3,-1
26,69,99,0,99,75,75,0,3,-1
27,68,99,0,99,75,75,0,3,-1
28,67,99,0,99,75,75,0,3,-1
29,66,99,0,99,75,75,0,3,-1
30,65,99,0,99,75,75,0,3,-1
31,64,99,0,99,75,75,0,3,-1
32,63,99,0,99,75,75,0,3,-1
33,62,99,0,99,75,75,0,3,-1
34,61,99,0,99,75,75,0,3,-1
35,60,99,0,99,75,75,0,3,-1
36,59,99,0,99,75,75,0,3,-1
37,58,99,0,99,75,75,0,3,-1
38,57,99,0,99,75,75,0,3,-1
39,56,99,0,99,75,75,0,3,-1
40,55,99,0,99,75,75,0,3,-1
41,54,99,0,99,75,75,0,3,-1
42,53,99,0,99,75,75,0,3,-1
43,52,99,0,99,75,75,0,3,-1
44,51,99,0,99,75,75,0,3,-1
45,50,99,0,99,75,75,0,3,-1
46,49,99,0,99,75,75,0,3,-1
47,48,99,0,99,75,75,0,3,-1
48,47,99,0,99,75,75,0,3,-1
49,46,99,0,99,75,75,0,3,-1
50,45,99,0,99,75,75,0,3,-1
51,44,99,0,99,75,75,0,3,-1
52,43,99,0,99,75,75,0,3,-1
53,42,99,0,99,75,75,0,3,-1
54,41,99,0,99,75,75,0,3,-1
55,40,99,0,99,75,75,0,3,-1
56,39,99,0,99,75,75,0,3,-1
57,38,99,0,99,75,75,0,3,-1
58,37,99,0,99,75,75,0,3,-1
59,36,99,0,99,75,75,0,3,-1
60,35,99,0,99,75,75,0,3,-1
61,34,99,0,99,75,75,0,3,-1
62,33,99,0,99,75,75,0,3,-1
63,32,99,0,99,75,75,0,3,-1
64,31,99,0,99,75,75,0,3,-1
65,30,99,0,99,75,75,0,3,-1
66,29,99,0,99,75,75,0,3,-1
67,28,99,0,99,75,75,0,3,-1
68,27,99,0,99,75,75,0,3,-1
69,26,99,0,99,75,75,0,3,-1
70,25,99,0,99,75,75,0,3,-1
71,24,99,0,99,75,75,0,3,-1
72,23,99,0,99,75,75,0,3,-1
73,22,99,0,99,75,75,0,3,-1
74,21,99,0,99,75,75,0,3,-1
75,20,99,0,99,75,75,0,3,-1
76,19,99,0,99,75,75,0,3,-1
77,18,99,0,99,75,75,0,3,-1
78,17,99,0,99,75,75,0,3,-1
79,16,99,0,99,75,75,0,3,-1
80,15,99,0,99,75,75,0,3,-1
81,14,99,0,99,75,75,0,3,-1
82,13,99,0,99,75,75,0,3,-1
83,12,99,0,99,75,75,0,3,-1
84,11,99,0,99,75,75,0,3,-1
85,10,99,0,99,75,75,0,3,-1
86,9,99,0,99,75,75,0,3,-1
87,8,99,0,99,75,75,0,3,-1
88,7,99,0,99,75,75,0,3,-1
89,6,99,0,99,75,75,0,3,-1
90,5,99,0,99,75,75,0,3,-1
91,4,99,0,99,75,75,0,3,-1
92,3,99,0,99,75,75,0,3,-1
93,2,99,0,99,75,75,0,3,-1
94,1,99,0,99,75,75,0,3,-1
95,0,99,0,99,75,75,0,1,-1
96,0,99,0,99,75,75,0,1,-1
97,0,99,0,99,75,75,0,1,-1
98,0,99,0,99,75,75,0,1,-1
99,0,99,0,99,75,75,0,1,-1
100,0,99,0,99,75,75,0,1,-1
