step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,9,33,50,50,75,75,0,1,-1
1,9,34,50,50,75,75,0,1,-1
2,9,35,50,50,75,75,0,1,-1
3,9,36,50,50,75,75,0,1,-1
4,9,37,50,50,75,75,0,1,-1
5,9,38,50,50,75,75,0,1,-1
6,9,39,50,50,75,75,0,1,-1
7,9,40,50,50,75,75,0,1,-1
8,9,41,50,50,75,75,0,1,-1
9,9,42,50,50,75,75,0,1,-1
10,9,43,50,50,75,75,0,1,-1
11,9,44,50,50,75,75,0,1,-1
12,9,45,50,50,75,75,0,1,-1
13,9,46,50,50,75,75,0,1,-1
14,9,47,50,50,75,75,0,1,-1
15,9,48,50,50,75,75,0,2,-1
16,10,48,50,50,75,75,0,2,-1
17,11,48,50,50,75,75,0,2,-1
18,12,48,50,50,75,75,0,2,-1
19,13,48,50,50,75,75,0,2,-1
20,14,48,50,50,75,75,0,2,-1
21,15,48,50,50,75,75,0,2,-1
22,16,48,50,50,75,75,0,2,-1
23,17,48,50,50,75,75,0,2,-1
24,18,48,50,50,75,75,0,2,-1
25,19,48,50,50,75,75,0,2,-1
26,20,48,50,50,75,75,0,2,-1
27,21,48,50,50,75,75,0,2,-1
28,22,48,50,50,75,75,0,2,-1
29,23,48,50,50,75,75,0,2,-1
30,24,48,50,50,75,75,0,2,-1
31,25,48,50,50,75,75,0,2,-1
32,26,48,50,50,75,75,0,2,-1
33,27,48,50,50,75,75,0,2,-1
34,28,48,50,50,75,75,0,2,-1
35,29,48,50,50,75,75,0,2,-1
36,30,48,50,50,75,75,0,1,-1
37,30,49,50,50,75,75,0,2,-1
38,31,49,50,50,75,75,0,2,-1
39,32,49,50,50,75,75,0,2,-1
40,33,49,50,50,75,75,0,2,-1
41,34,49,50,50,75,75,0,2,-1
42,35,49,50,50,75,75,0,2,-1
43,36,49,50,50,75,75,0,2,-1
44,37,49,50,50,75,75,0,2,-1
45,38,49,50,50,75,75,0,2,-1
46,39,49,50,50,75,75,0,2,-1
47,40,49,50,50,75,75,0,2,-1
48,41,49,50,50,75,75,0,2,-1
49,42,49,50,50,75,75,0,2,-1
50,43,49,50,50,75,75,0,1,-1
51,43,50,50,50,75,75,0,2,-1
52,44,50,50,50,75,75,0,2,-1
53,45,50,50,50,75,75,0,2,-1
54,46,50,50,50,75,75,0,1,-1
55,46,51,50,50,75,75,0,0,-1
56,46,50,50,50,75,75,0,1,-1
57,46,51,50,50,75,75,0,0,-1
58,46,50,50,50,75,75,0,1,-1
59,46,51,50,50,75,75,0,0,-1
60,46,50,50,50,75,75,0,1,-1
61,46,51,50,50,75,75,0,0,-1
62,46,50,50,50,75,75,0,1,-1
63,46,51,50,50,75,75,0,0,-1
64,46,50,50,50,75,75,0,1,-1
