step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,24,53,99,99,99,0,0,1,-1
1,24,54,99,99,99,0,0,1,-1
2,24,55,99,99,99,0,0,1,-1
3,24,56,99,99,99,0,0,1,-1
4,24,57,99,99,99,0,0,1,-1
5,24,58,99,99,99,0,0,1,-1
6,24,59,99,99,99,0,0,1,-1
7,24,60,99,99,99,0,0,1,-1
8,24,61,99,99,99,0,0,1,-1
9,24,62,99,99,99,0,0,1,-1
10,24,63,99,99,99,0,0,1,-1
11,24,64,99,99,99,0,0,1,-1
12,24,65,99,99,99,0,0,1,-1
13,24,66,99,99,99,0,0,1,-1
14,24,67,99,99,99,0,0,1,-1
15,24,68,99,99,99,0,0,1,-1
16,24,69,99,99,99,0,0,1,-1
17,24,70,99,99,99,0,0,1,-1
18,24,71,99,99,99,0,0,1,-1
19,24,72,99,99,99,0,0,1,-1
20,24,73,99,99,99,0,0,1,-1
21,24,74,99,99,99,0,0,1,-1
22,24,75,99,99,99,0,0,1,-1
23,24,76,99,99,99,0,0,1,-1
24,24,77,99,99,99,0,0,1,-1
25,24,78,99,99,99,0,0,1,-1
26,24,79,99,99,99,0,0,1,-1
27,24,80,99,99,99,0,0,1,-1
28,24,81,99,99,99,0,0,1,-1
29,24,82,99,99,99,0,0,1,-1
30,24,83,99,99,99,0,0,1,-1
31,24,84,99,99,99,0,0,1,-1
32,24,85,99,99,99,0,0,1,-1
33,24,86,99,99,99,0,0,1,-1
34,24,87,99,99,99,0,0,1,-1
35,24,88,99,99,99,0,0,1,-1
36,24,89,99,99,99,0,0,1,-1
37,24,90,99,99,99,0,0,1,-1
38,24,91,99,99,99,0,0,1,-1
39,24,92,99,99,99,0,0,1,-1
40,24,93,99,99,99,0,0,1,-1
41,24,94,99,99,99,0,0,1,-1
42,24,95,99,99,99,0,0,1,-1
43,24,96,99,99,99,0,0,1,-1
44,24,97,99,99,99,0,0,1,-1
45,24,98,99,99,99,0,0,1,-1
46,24,99,99,99,99,0,0,1,-1
47,24,99,99,99,99,0,0,1,-1
48,24,99,99,99,99,0,0,1,-1
49,24,99,99,99,99,0,0,1,-1
50,24,99,99,99,99,0,0,1,-1
51,24,99,99,99,99,0,0,1,-1
