step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,45,24,50,50,99,99,0,1,-1
1,45,25,50,50,99,99,0,1,-1
2,45,26,50,50,99,99,0,1,-1
3,45,27,50,50,99,99,0,1,-1
4,45,28,50,50,99,99,0,1,-1
5,45,29,50,50,99,99,0,1,-1
6,45,30,50,50,99,99,0,1,-1
7,45,31,50,50,99,99,0,1,-1
8,45,32,50,50,99,99,0,1,-1
9,45,33,50,50,99,99,0,1,-1
10,45,34,50,50,99,99,0,1,-1
11,45,35,50,50,99,99,0,1,-1
12,45,36,50,50,99,99,0,1,-1
13,45,37,50,50,99,99,0,1,-1
14,45,38,50,50,99,99,0,1,-1
15,45,39,50,50,99,99,0,1,-1
16,45,40,50,50,99,99,0,1,-1
17,45,41,50,50,99,99,0,1,-1
18,45,42,50,50,99,99,0,1,-1
19,45,43,50,50,99,99,0,1,-1
20,45,44,50,50,99,99,0,1,-1
21,45,45,50,50,99,99,0,1,-1
22,45,46,50,50,99,99,0,1,-1
23,45,47,50,50,99,99,0,1,-1
24,45,48,50,50,99,99,0,1,-1
25,45,49,50,50,99,99,0,1,-1
26,45,50,50,50,99,99,0,2,-1
27,46,50,50,50,99,99,0,2,-1
28,47,50,50,50,99,99,0,1,-1
29,47,51,50,50,99,99,0,0,-1
30,47,50,50,50,99,99,0,1,-1
31,47,51,50,50,99,99,0,0,-1
32,47,50,50,50,99,99,0,1,-1
33,47,51,50,50,99,99,0,0,-1
34,47,50,50,50,99,99,0,1,-1
35,47,51,50,50,99,99,0,0,-1
36,47,50,50,50,99,99,0,1,-1
37,47,51,50,50,99,99,0,0,-1
38,47,50,50,50,99,99,0,1,-1
