step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,19,13,25,25,0,99,0,1,-1
1,19,14,25,25,0,99,0,1,-1
2,19,15,25,25,0,99,0,1,-1
3,19,16,25,25,0,99,0,1,-1
4,19,17,25,25,0,99,0,1,-1
5,19,18,25,25,0,99,0,1,-1
6,19,19,25,25,0,99,0,1,-1
7,19,20,25,25,0,99,0,1,-1
8,19,21,25,25,0,99,0,1,-1
9,19,22,25,25,0,99,0,1,-1
10,19,23,25,25,0,99,0,1,-1
11,19,24,25,25,0,99,0,2,-1
12,20,24,25,25,0,99,0,1,-1
13,20,25,25,25,0,99,0,1,-1
14,20,26,25,25,0,99,0,2,-1
15,21,26,25,25,0,99,0,2,-1
16,22,26,25,25,0,99,0,0,-1
17,22,25,25,25,0,99,0,1,-1
18,22,26,25,25,0,99,0,0,-1
19,22,25,25,25,0,99,0,1,-1
20,22,26,25,25,0,99,0,0,-1
21,22,25,25,25,0,99,0,1,-1
22,22,26,25,25,0,99,0,0,-1
23,22,25,25,25,0,99,0,1,-1
24,22,26,25,25,0,99,0,0,-1
25,22,25,25,25,0,99,0,1,-1
26,22,26,25,25,0,99,0,0,-1
