step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,5,77,25,25,0,0,0,0,-1
1,5,76,25,25,0,0,0,0,-1
2,5,75,25,25,0,0,0,0,-1
3,5,74,25,25,0,0,0,0,-1
4,5,73,25,25,0,0,0,0,-1
5,5,72,25,25,0,0,0,0,-1
6,5,71,25,25,0,0,0,0,-1
7,5,70,25,25,0,0,0,0,-1
8,5,69,25,25,0,0,0,0,-1
9,5,68,25,25,0,0,0,0,-1
10,5,67,25,25,0,0,0,0,-1
11,5,66,25,25,0,0,0,0,-1
12,5,65,25,25,0,0,0,0,-1
13,5,64,25,25,0,0,0,0,-1
14,5,63,25,25,0,0,0,0,-1
15,5,62,25,25,0,0,0,0,-1
16,5,61,25,25,0,0,0,0,-1
17,5,60,25,25,0,0,0,0,-1
18,5,59,25,25,0,0,0,0,-1
19,5,58,25,25,0,0,0,0,-1
20,5,57,25,25,0,0,0,0,-1
21,5,56,25,25,0,0,0,0,-1
22,5,55,25,25,0,0,0,0,-1
23,5,54,25,25,0,0,0,0,-1
24,5,53,25,25,0,0,0,0,-1
25,5,52,25,25,0,0,0,0,-1
26,5,51,25,25,0,0,0,0,-1
27,5,50,25,25,0,0,0,0,-1
28,5,49,25,25,0,0,0,0,-1
29,5,48,25,25,0,0,0,0,-1
30,5,47,25,25,0,0,0,0,-1
31,5,46,25,25,0,0,0,0,-1
32,5,45,25,25,0,0,0,0,-1
33,5,44,25,25,0,0,0,0,-1
34,5,43,25,25,0,0,0,0,-1
35,5,42,25,25,0,0,0,0,-1
36,5,41,25,25,0,0,0,0,-1
37,5,40,25,25,0,0,0,0,-1
38,5,39,25,25,0,0,0,0,-1
39,5,38,25,25,0,0,0,0,-1
40,5,37,25,25,0,0,0,0,-1
41,5,36,25,25,0,0,0,0,-1
42,5,35,25,25,0,0,0,0,-1
43,5,34,25,25,0,0,0,0,-1
44,5,33,25,25,0,0,0,0,-1
45,5,32,25,25,0,0,0,0,-1
46,5,31,25,25,0,0,0,0,-1
47,5,30,25,25,0,0,0,0,-1
48,5,29,25,25,0,0,0,2,-1
49,6,29,25,25,0,0,0,2,-1
50,7,29,25,25,0,0,0,2,-1
51,8,29,25,25,0,0,0,2,-1
52,9,29,25,25,0,0,0,0,-1
53,9,28,25,25,0,0,0,2,-1
54,10,28,25,25,0,0,0,0,-1
55,10,27,25,25,0,0,0,2,-1
56,11,27,25,25,0,0,0,2,-1
57,12,27,25,25,0,0,0,2,-1
58,13,27,25,25,0,0,0,0,-1
59,13,26,25,25,0,0,0,2,-1
60,14,26,25,25,0,0,0,2,-1
61,15,26,25,25,0,0,0,2,-1
62,16,26,25,25,0,0,0,2,-1
63,17,26,25,25,0,0,0,2,-1
64,18,26,25,25,0,0,0,2,-1
65,19,26,25,25,0,0,0,0,-1
66,19,25,25,25,0,0,0,2,-1
67,20,25,25,25,0,0,0,2,-1
68,21,25,25,25,0,0,0,2,-1
69,22,25,25,25,0,0,0,1,-1
70,22,26,25,25,0,0,0,0,-1
71,22,25,25,25,0,0,0,1,-1
72,22,26,25,25,0,0,0,0,-1
73,22,25,25,25,0,0,0,1,-1
74,22,26,25,25,0,0,0,0,-1
75,22,25,25,25,0,0,0,1,-1
76,22,26,25,25,0,0,0,0,-1
77,22,25,25,25,0,0,0,1,-1
78,22,26,25,25,0,0,0,0,-1
79,22,25,25,25,0,0,0,1,-1
