step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,34,27,75,75,99,99,0,1,-1
1,34,28,75,75,99,99,0,1,-1
2,34,29,75,75,99,99,0,1,-1
3,34,30,75,75,99,99,0,1,-1
4,34,31,75,75,99,99,0,1,-1
5,34,32,75,75,99,99,0,1,-1
6,34,33,75,75,99,99,0,1,-1
7,34,34,75,75,99,99,0,1,-1
8,34,35,75,75,99,99,0,1,-1
9,34,36,75,75,99,99,0,1,-1
10,34,37,75,75,99,99,0,1,-1
11,34,38,75,75,99,99,0,1,-1
12,34,39,75,75,99,99,0,1,-1
13,34,40,75,75,99,99,0,1,-1
14,34,41,75,75,99,99,0,1,-1
15,34,42,75,75,99,99,0,1,-1
16,34,43,75,75,99,99,0,1,-1
17,34,44,75,75,99,99,0,1,-1
18,34,45,75,75,99,99,0,1,-1
19,34,46,75,75,99,99,0,1,-1
20,34,47,75,75,99,99,0,1,-1
21,34,48,75,75,99,99,0,1,-1
22,34,49,75,75,99,99,0,1,-1
23,34,50,75,75,99,99,0,1,-1
24,34,51,75,75,99,99,0,1,-1
25,34,52,75,75,99,99,0,1,-1
26,34,53,75,75,99,99,0,1,-1
27,34,54,75,75,99,99,0,1,-1
28,34,55,75,75,99,99,0,1,-1
29,34,56,75,75,99,99,0,1,-1
30,34,57,75,75,99,99,0,1,-1
31,34,58,75,75,99,99,0,1,-1
32,34,59,75,75,99,99,0,1,-1
33,34,60,75,75,99,99,0,1,-1
34,34,61,75,75,99,99,0,1,-1
35,34,62,75,75,99,99,0,1,-1
36,34,63,75,75,99,99,0,1,-1
37,34,64,75,75,99,99,0,1,-1
38,34,65,75,75,99,99,0,1,-1
39,34,66,75,75,99,99,0,1,-1
40,34,67,75,75,99,99,0,1,-1
41,34,68,75,75,99,99,0,1,-1
42,34,69,75,75,99,99,0,1,-1
43,34,70,75,75,99,99,0,1,-1
44,34,71,75,75,99,99,0,1,-1
45,34,72,75,75,99,99,0,2,-1
46,35,72,75,75,99,99,0,2,-1
47,36,72,75,75,99,99,0,2,-1
48,37,72,75,75,99,99,0,2,-1
49,38,72,75,75,99,99,0,2,-1
50,39,72,75,75,99,99,0,2,-1
51,40,72,75,75,99,99,0,2,-1
52,41,72,75,75,99,99,0,2,-1
53,42,72,75,75,99,99,0,2,-1
54,43,72,75,75,99,99,0,2,-1
55,44,72,75,75,99,99,0,2,-1
56,45,72,75,75,99,99,0,2,-1
57,46,72,75,75,99,99,0,2,-1
58,47,72,75,75,99,99,0,2,-1
59,48,72,75,75,99,99,0,1,-1
60,48,73,75,75,99,99,0,2,-1
61,49,73,75,75,99,99,0,2,-1
62,50,73,75,75,99,99,0,2,-1
63,51,73,75,75,99,99,0,2,-1
64,52,73,75,75,99,99,0,2,-1
65,53,73,75,75,99,99,0,2,-1
66,54,73,75,75,99,99,0,2,-1
67,55,73,75,75,99,99,0,2,-1
68,56,73,75,75,99,99,0,2,-1
69,57,73,75,75,99,99,0,2,-1
70,58,73,75,75,99,99,0,2,-1
71,59,73,75,75,99,99,0,2,-1
72,60,73,75,75,99,99,0,2,-1
73,61,73,75,75,99,99,0,2,-1
74,62,73,75,75,99,99,0,2,-1
75,63,73,75,75,99,99,0,2,-1
76,64,73,75,75,99,99,0,2,-1
77,65,73,75,75,99,99,0,2,-1
78,66,73,75,75,99,99,0,1,-1
79,66,74,75,75,99,99,0,2,-1
80,67,74,75,75,99,99,0,2,-1
81,68,74,75,75,99,99,0,2,-1
82,69,74,75,75,99,99,0,2,-1
83,70,74,75,75,99,99,0,1,-1
84,70,75,75,75,99,99,0,2,-1
85,71,75,75,75,99,99,0,0,-1
86,71,74,75,75,99,99,0,1,-1
87,71,75,75,75,99,99,0,0,-1
88,71,74,75,75,99,99,0,1,-1
89,71,75,75,75,99,99,0,0,-1
90,71,74,75,75,99,99,0,1,-1
91,71,75,75,75,99,99,0,0,-1
92,71,74,75,75,99,99,0,1,-1
93,71,75,75,75,99,99,0,0,-1
94,71,74,75,75,99,99,0,1,-1
95,71,75,75,75,99,99,0,0,-1
