step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,68,6,0,99,25,25,0,1,-1
1,68,7,0,99,25,25,0,1,-1
2,68,8,0,99,25,25,0,1,-1
3,68,9,0,99,25,25,0,1,-1
4,68,10,0,99,25,25,0,1,-1
5,68,11,0,99,25,25,0,1,-1
6,68,12,0,99,25,25,0,1,-1
7,68,13,0,99,25,25,0,1,-1
8,68,14,0,99,25,25,0,1,-1
9,68,15,0,99,25,25,0,1,-1
10,68,16,0,99,25,25,0,1,-1
11,68,17,0,99,25,25,0,1,-1
12,68,18,0,99,25,25,0,1,-1
13,68,19,0,99,25,25,0,1,-1
14,68,20,0,99,25,25,0,1,-1
15,68,21,0,99,25,25,0,1,-1
16,68,22,0,99,25,25,0,1,-1
17,68,23,0,99,25,25,0,1,-1
18,68,24,0,99,25,25,0,1,-1
19,68,25,0,99,25,25,0,1,-1
20,68,26,0,99,25,25,0,1,-1
21,68,27,0,99,25,25,0,1,-1
22,68,28,0,99,25,25,0,1,-1
23,68,29,0,99,25,25,0,1,-1
24,68,30,0,99,25,25,0,1,-1
25,68,31,0,99,25,25,0,1,-1
26,68,32,0,99,25,25,0,1,-1
27,68,33,0,99,25,25,0,1,-1
28,68,34,0,99,25,25,0,1,-1
29,68,35,0,99,25,25,0,1,-1
30,68,36,0,99,25,25,0,1,-1
31,68,37,0,99,25,25,0,1,-1
32,68,38,0,99,25,25,0,1,-1
33,68,39,0,99,25,25,0,1,-1
34,68,40,0,99,25,25,0,1,-1
35,68,41,0,99,25,25,0,1,-1
36,68,42,0,99,25,25,0,1,-1
37,68,43,0,99,25,25,0,1,-1
38,68,44,0,99,25,25,0,1,-1
39,68,45,0,99,25,25,0,1,-1
40,68,46,0,99,25,25,0,1,-1
41,68,47,0,99,25,25,0,1,-1
42,68,48,0,99,25,25,0,1,-1
43,68,49,0,99,25,25,0,1,-1
44,68,50,0,99,25,25,0,1,-1
45,68,51,0,99,25,25,0,1,-1
46,68,52,0,99,25,25,0,1,-1
47,68,53,0,99,25,25,0,1,-1
48,68,54,0,99,25,25,0,1,-1
49,68,55,0,99,25,25,0,1,-1
50,68,56,0,99,25,25,0,1,-1
51,68,57,0,99,25,25,0,1,-1
52,68,58,0,99,25,25,0,1,-1
53,68,59,0,99,25,25,0,1,-1
54,68,60,0,99,25,25,0,1,-1
55,68,61,0,99,25,25,0,1,-1
56,68,62,0,99,25,25,0,1,-1
57,68,63,0,99,25,25,0,1,-1
58,68,64,0,99,25,25,0,1,-1
59,68,65,0,99,25,25,0,1,-1
60,68,66,0,99,25,25,0,1,-1
61,68,67,0,99,25,25,0,1,-1
62,68,68,0,99,25,25,0,1,-1
63,68,69,0,99,25,25,0,1,-1
64,68,70,0,99,25,25,0,1,-1
65,68,71,0,99,25,25,0,1,-1
66,68,72,0,99,25,25,0,1,-1
67,68,73,0,99,25,25,0,1,-1
68,68,74,0,99,25,25,0,1,-1
69,68,75,0,99,25,25,0,1,-1
70,68,76,0,99,25,25,0,1,-1
71,68,77,0,99,25,25,0,1,-1
72,68,78,0,99,25,25,0,1,-1
73,68,79,0,99,25,25,0,1,-1
74,68,80,0,99,25,25,0,3,-1
75,67,80,0,99,25,25,0,3,-1
76,66,80,0,99,25,25,0,3,-1
77,65,80,0,99,25,25,0,1,-1
78,65,81,0,99,25,25,0,1,-1
79,65,82,0,99,25,25,0,1,-1
80,65,83,0,99,25,25,0,1,-1
81,65,84,0,99,25,25,0,1,-1
82,65,85,0,99,25,25,0,1,-1
83,65,86,0,99,25,25,0,1,-1
84,65,87,0,99,25,25,0,1,-1
85,65,88,0,99,25,25,0,1,-1
86,65,89,0,99,25,25,0,1,-1
87,65,90,0,99,25,25,0,1,-1
88,65,91,0,99,25,25,0,1,-1
89,65,92,0,99,25,25,0,1,-1
90,65,93,0,99,25,25,0,1,-1
91,65,94,0,99,25,25,0,1,-1
92,65,95,0,99,25,25,0,1,-1
93,65,96,0,99,25,25,0,1,-1
94,65,97,0,99,25,25,0,3,-1
95,64,97,0,99,25,25,0,3,-1
96,63,97,0,99,25,25,0,3,-1
97,62,97,0,99,25,25,0,3,-1
98,61,97,0,99,25,25,0,3,-1
99,60,97,0,99,25,25,0,3,-1
100,59,97,0,99,25,25,0,1,-1
101,59,98,0,99,25,25,0,3,-1
102,58,98,0,99,25,25,0,3,-1
103,57,98,0,99,25,25,0,3,-1
104,56,98,0,99,25,25,0,3,-1
105,55,98,0,99,25,25,0,3,-1
106,54,98,0,99,25,25,0,3,-1
107,53,98,0,99,25,25,0,3,-1
108,52,98,0,99,25,25,0,3,-1
109,51,98,0,99,25,25,0,3,-1
110,50,98,0,99,25,25,0,3,-1
111,49,98,0,99,25,25,0,3,-1
112,48,98,0,99,25,25,0,1,-1
113,48,99,0,99,25,25,0,3,-1
114,47,99,0,99,25,25,0,3,-1
115,46,99,0,99,25,25,0,3,-1
116,45,99,0,99,25,25,0,3,-1
117,44,99,0,99,25,25,0,3,-1
118,43,99,0,99,25,25,0,3,-1
119,42,99,0,99,25,25,0,3,-1
120,41,99,0,99,25,25,0,3,-1
121,40,99,0,99,25,25,0,3,-1
122,39,99,0,99,25,25,0,1,-1
123,39,99,0,99,25,25,0,1,-1
124,39,99,0,99,25,25,0,1,-1
125,39,99,0,99,25,25,0,1,-1
126,39,99,0,99,25,25,0,1,-1
127,39,99,0,99,25,25,0,1,-1
