step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,90,35,0,99,99,99,0,1,-1
1,90,36,0,99,99,99,0,1,-1
2,90,37,0,99,99,99,0,1,-1
3,90,38,0,99,99,99,0,1,-1
4,90,39,0,99,99,99,0,1,-1
5,90,40,0,99,99,99,0,1,-1
6,90,41,0,99,99,99,0,1,-1
7,90,42,0,99,99,99,0,1,-1
8,90,43,0,99,99,99,0,1,-1
9,90,44,0,99,99,99,0,1,-1
10,90,45,0,99,99,99,0,1,-1
11,90,46,0,99,99,99,0,1,-1
12,90,47,0,99,99,99,0,1,-1
13,90,48,0,99,99,99,0,1,-1
14,90,49,0,99,99,99,0,1,-1
15,90,50,0,99,99,99,0,1,-1
16,90,51,0,99,99,99,0,1,-1
17,90,52,0,99,99,99,0,1,-1
18,90,53,0,99,99,99,0,1,-1
19,90,54,0,99,99,99,0,1,-1
20,90,55,0,99,99,99,0,1,-1
21,90,56,0,99,99,99,0,1,-1
22,90,57,0,99,99,99,0,1,-1
23,90,58,0,99,99,99,0,1,-1
24,90,59,0,99,99,99,0,1,-1
25,90,60,0,99,99,99,0,1,-1
26,90,61,0,99,99,99,0,1,-1
27,90,62,0,99,99,99,0,1,-1
28,90,63,0,99,99,99,0,1,-1
29,90,64,0,99,99,99,0,1,-1
30,90,65,0,99,99,99,0,1,-1
31,90,66,0,99,99,99,0,1,-1
32,90,67,0,99,99,99,0,1,-1
33,90,68,0,99,99,99,0,1,-1
34,90,69,0,99,99,99,0,1,-1
35,90,70,0,99,99,99,0,1,-1
36,90,71,0,99,99,99,0,1,-1
37,90,72,0,99,99,99,0,1,-1
38,90,73,0,99,99,99,0,1,-1
39,90,74,0,99,99,99,0,3,-1
40,89,74,0,99,99,99,0,1,-1
41,89,75,0,99,99,99,0,1,-1
42,89,76,0,99,99,99,0,1,-1
43,89,77,0,99,99,99,0,1,-1
44,89,78,0,99,99,99,0,1,-1
45,89,79,0,99,99,99,0,1,-1
46,89,80,0,99,99,99,0,1,-1
47,89,81,0,99,99,99,0,1,-1
48,89,82,0,99,99,99,0,1,-1
49,89,83,0,99,99,99,0,1,-1
50,89,84,0,99,99,99,0,1,-1
51,89,85,0,99,99,99,0,1,-1
52,89,86,0,99,99,99,0,1,-1
53,89,87,0,99,99,99,0,1,-1
54,89,88,0,99,99,99,0,1,-1
55,89,89,0,99,99,99,0,1,-1
56,89,90,0,99,99,99,0,1,-1
57,89,91,0,99,99,99,0,1,-1
58,89,92,0,99,99,99,0,1,-1
59,89,93,0,99,99,99,0,1,-1
60,89,94,0,99,99,99,0,1,-1
61,89,95,0,99,99,99,0,1,-1
62,89,96,0,99,99,99,0,1,-1
63,89,97,0,99,99,99,0,1,-1
64,89,98,0,99,99,99,0,1,-1
65,89,99,0,99,99,99,0,3,-1
66,88,99,0,99,99,99,0,3,-1
67,87,99,0,99,99,99,0,3,-1
68,86,99,0,99,99,99,0,3,-1
69,85,99,0,99,99,99,0,3,-1
70,84,99,0,99,99,99,0,3,-1
71,83,99,0,99,99,99,0,3,-1
72,82,99,0,99,99,99,0,3,-1
73,81,99,0,99,99,99,0,3,-1
74,80,99,0,99,99,99,0,3,-1
75,79,99,0,99,99,99,0,3,-1
76,78,99,0,99,99,99,0,3,-1
77,77,99,0,99,99,99,0,3,-1
78,76,99,0,99,99,99,0,3,-1
79,75,99,0,99,99,99,0,3,-1
80,74,99,0,99,99,99,0,3,-1
81,73,99,0,99,99,99,0,3,-1
82,72,99,0,99,99,99,0,3,-1
83,71,99,0,99,99,99,0,3,-1
84,70,99,0,99,99,99,0,3,-1
85,69,99,0,99,99,99,0,3,-1
86,68,99,0,99,99,99,0,3,-1
87,67,99,0,99,99,99,0,3,-1
88,66,99,0,99,99,99,0,3,-1
89,65,99,0,99,99,99,0,3,-1
90,64,99,0,99,99,99,0,3,-1
91,63,99,0,99,99,99,0,3,-1
92,62,99,0,99,99,99,0,3,-1
93,61,99,0,99,99,99,0,3,-1
94,60,99,0,99,99,99,0,3,-1
95,59,99,0,99,99,99,0,3,-1
96,58,99,0,99,99,99,0,3,-1
97,57,99,0,99,99,99,0,3,-1
98,56,99,0,99,99,99,0,3,-1
99,55,99,0,99,99,99,0,3,-1
100,54,99,0,99,99,99,0,3,-1
101,53,99,0,99,99,99,0,3,-1
102,52,99,0,99,99,99,0,3,-1
103,51,99,0,99,99,99,0,3,-1
104,50,99,0,99,99,99,0,3,-1
