step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,89,46,75,75,99,99,0,1,-1
1,89,47,75,75,99,99,0,1,-1
2,89,48,75,75,99,99,0,1,-1
3,89,49,75,75,99,99,0,1,-1
4,89,50,75,75,99,99,0,1,-1
5,89,51,75,75,99,99,0,1,-1
6,89,52,75,75,99,99,0,1,-1
7,89,53,75,75,99,99,0,1,-1
8,89,54,75,75,99,99,0,1,-1
9,89,55,75,75,99,99,0,1,-1
10,89,56,75,75,99,99,0,1,-1
11,89,57,75,75,99,99,0,1,-1
12,89,58,75,75,99,99,0,1,-1
13,89,59,75,75,99,99,0,3,-1
14,88,59,75,75,99,99,0,1,-1
15,88,60,75,75,99,99,0,3,-1
16,87,60,75,75,99,99,0,1,-1
17,87,61,75,75,99,99,0,1,-1
18,87,62,75,75,99,99,0,3,-1
19,86,62,75,75,99,99,0,3,-1
20,85,62,75,75,99,99,0,3,-1
21,84,62,75,75,99,99,0,1,-1
22,84,63,75,75,99,99,0,1,-1
23,84,64,75,75,99,99,0,1,-1
24,84,65,75,75,99,99,0,3,-1
25,83,65,75,75,99,99,0,3,-1
26,82,65,75,75,99,99,0,3,-1
27,81,65,75,75,99,99,0,1,-1
28,81,66,75,75,99,99,0,3,-1
29,80,66,75,75,99,99,0,1,-1
30,80,67,75,75,99,99,0,3,-1
31,79,67,75,75,99,99,0,1,-1
32,79,68,75,75,99,99,0,3,-1
33,78,68,75,75,99,99,0,3,-1
34,77,68,75,75,99,99,0,1,-1
35,77,69,75,75,99,99,0,3,-1
36,76,69,75,75,99,99,0,1,-1
37,76,70,75,75,99,99,0,3,-1
38,75,70,75,75,99,99,0,1,-1
39,75,71,75,75,99,99,0,3,-1
40,74,71,75,75,99,99,0,1,-1
41,74,72,75,75,99,99,0,1,-1
42,74,73,75,75,99,99,0,3,-1
43,73,73,75,75,99,99,0,1,-1
44,73,74,75,75,99,99,0,3,-1
45,72,74,75,75,99,99,0,0,-1
46,72,73,75,75,99,99,0,1,-1
47,72,74,75,75,99,99,0,0,-1
48,72,73,75,75,99,99,0,1,-1
49,72,74,75,75,99,99,0,0,-1
50,72,73,75,75,99,99,0,1,-1
51,72,74,75,75,99,99,0,0,-1
52,72,73,75,75,99,99,0,1,-1
53,72,74,75,75,99,99,0,0,-1
54,72,73,75,75,99,99,0,1,-1
55,72,74,75,75,99,99,0,0,-1
