step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,89,34,25,25,0,0,0,3,-1
1,88,34,25,25,0,0,0,3,-1
2,87,34,25,25,0,0,0,3,-1
3,86,34,25,25,0,0,0,3,-1
4,85,34,25,25,0,0,0,3,-1
5,84,34,25,25,0,0,0,3,-1
6,83,34,25,25,0,0,0,3,-1
7,82,34,25,25,0,0,0,3,-1
8,81,34,25,25,0,0,0,3,-1
9,80,34,25,25,0,0,0,3,-1
10,79,34,25,25,0,0,0,3,-1
11,78,34,25,25,0,0,0,3,-1
12,77,34,25,25,0,0,0,3,-1
13,76,34,25,25,0,0,0,3,-1
14,75,34,25,25,0,0,0,3,-1
15,74,34,25,25,0,0,0,3,-1
16,73,34,25,25,0,0,0,3,-1
17,72,34,25,25,0,0,0,3,-1
18,71,34,25,25,0,0,0,3,-1
19,70,34,25,25,0,0,0,3,-1
20,69,34,25,25,0,0,0,3,-1
21,68,34,25,25,0,0,0,3,-1
22,67,34,25,25,0,0,0,3,-1
23,66,34,25,25,0,0,0,3,-1
24,65,34,25,25,0,0,0,3,-1
25,64,34,25,25,0,0,0,3,-1
26,63,34,25,25,0,0,0,3,-1
27,62,34,25,25,0,0,0,3,-1
28,61,34,25,25,0,0,0,3,-1
29,60,34,25,25,0,0,0,3,-1
30,59,34,25,25,0,0,0,3,-1
31,58,34,25,25,0,0,0,3,-1
32,57,34,25,25,0,0,0,3,-1
33,56,34,25,25,0,0,0,3,-1
34,55,34,25,25,0,0,0,3,-1
35,54,34,25,25,0,0,0,3,-1
36,53,34,25,25,0,0,0,3,-1
37,52,34,25,25,0,0,0,3,-1
38,51,34,25,25,0,0,0,3,-1
39,50,34,25,25,0,0,0,3,-1
40,49,34,25,25,0,0,0,3,-1
41,48,34,25,25,0,0,0,3,-1
42,47,34,25,25,0,0,0,3,-1
43,46,34,25,25,0,0,0,3,-1
44,45,34,25,25,0,0,0,3,-1
45,44,34,25,25,0,0,0,3,-1
46,43,34,25,25,0,0,0,3,-1
47,42,34,25,25,0,0,0,3,-1
48,41,34,25,25,0,0,0,3,-1
49,40,34,25,25,0,0,0,3,-1
50,39,34,25,25,0,0,0,3,-1
51,38,34,25,25,0,0,0,3,-1
52,37,34,25,25,0,0,0,0,-1
53,37,33,25,25,0,0,0,3,-1
54,36,33,25,25,0,0,0,3,-1
55,35,33,25,25,0,0,0,3,-1
56,34,33,25,25,0,0,0,2,-1
57,35,33,25,25,0,0,0,3,-1
58,34,33,25,25,0,0,0,2,-1
59,35,33,25,25,0,0,0,3,-1
60,34,33,25,25,0,0,0,2,-1
61,35,33,25,25,0,0,0,3,-1
62,34,33,25,25,0,0,0,2,-1
63,35,33,25,25,0,0,0,3,-1
64,34,33,25,25,0,0,0,2,-1
65,35,33,25,25,0,0,0,3,-1
