step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,38,50,99,99,50,50,0,1,-1
1,38,51,99,99,50,50,0,1,-1
2,38,52,99,99,50,50,0,1,-1
3,38,53,99,99,50,50,0,1,-1
4,38,54,99,99,50,50,0,1,-1
5,38,55,99,99,50,50,0,1,-1
6,38,56,99,99,50,50,0,1,-1
7,38,57,99,99,50,50,0,1,-1
8,38,58,99,99,50,50,0,1,-1
9,38,59,99,99,50,50,0,1,-1
10,38,60,99,99,50,50,0,1,-1
11,38,61,99,99,50,50,0,1,-1
12,38,62,99,99,50,50,0,1,-1
13,38,63,99,99,50,50,0,1,-1
14,38,64,99,99,50,50,0,1,-1
15,38,65,99,99,50,50,0,1,-1
16,38,66,99,99,50,50,0,1,-1
17,38,67,99,99,50,50,0,1,-1
18,38,68,99,99,50,50,0,1,-1
19,38,69,99,99,50,50,0,1,-1
20,38,70,99,99,50,50,0,1,-1
21,38,71,99,99,50,50,0,1,-1
22,38,72,99,99,50,50,0,1,-1
23,38,73,99,99,50,50,0,1,-1
24,38,74,99,99,50,50,0,1,-1
25,38,75,99,99,50,50,0,1,-1
26,38,76,99,99,50,50,0,1,-1
27,38,77,99,99,50,50,0,1,-1
28,38,78,99,99,50,50,0,2,-1
29,39,78,99,99,50,50,0,1,-1
30,39,79,99,99,50,50,0,1,-1
31,39,80,99,99,50,50,0,1,-1
32,39,81,99,99,50,50,0,1,-1
33,39,82,99,99,50,50,0,1,-1
34,39,83,99,99,50,50,0,1,-1
35,39,84,99,99,50,50,0,1,-1
36,39,85,99,99,50,50,0,1,-1
37,39,86,99,99,50,50,0,1,-1
38,39,87,99,99,50,50,0,1,-1
39,39,88,99,99,50,50,0,1,-1
40,39,89,99,99,50,50,0,1,-1
41,39,90,99,99,50,50,0,1,-1
42,39,91,99,99,50,50,0,2,-1
43,40,91,99,99,50,50,0,2,-1
44,41,91,99,99,50,50,0,2,-1
45,42,91,99,99,50,50,0,2,-1
46,43,91,99,99,50,50,0,2,-1
47,44,91,99,99,50,50,0,2,-1
48,45,91,99,99,50,50,0,2,-1
49,46,91,99,99,50,50,0,2,-1
50,47,91,99,99,50,50,0,2,-1
51,48,91,99,99,50,50,0,2,-1
52,49,91,99,99,50,50,0,2,-1
53,50,91,99,99,50,50,0,2,-1
54,51,91,99,99,50,50,0,2,-1
55,52,91,99,99,50,50,0,2,-1
56,53,91,99,99,50,50,0,2,-1
57,54,91,99,99,50,50,0,2,-1
58,55,91,99,99,50,50,0,2,-1
59,56,91,99,99,50,50,0,2,-1
60,57,91,99,99,50,50,0,2,-1
61,58,91,99,99,50,50,0,2,-1
62,59,91,99,99,50,50,0,2,-1
63,60,91,99,99,50,50,0,2,-1
64,61,91,99,99,50,50,0,2,-1
65,62,91,99,99,50,50,0,2,-1
66,63,91,99,99,50,50,0,2,-1
67,64,91,99,99,50,50,0,2,-1
68,65,91,99,99,50,50,0,2,-1
69,66,91,99,99,50,50,0,2,-1
70,67,91,99,99,50,50,0,2,-1
71,68,91,99,99,50,50,0,2,-1
72,69,91,99,99,50,50,0,2,-1
73,70,91,99,99,50,50,0,2,-1
74,71,91,99,99,50,50,0,2,-1
75,72,91,99,99,50,50,0,2,-1
76,73,91,99,99,50,50,0,2,-1
77,74,91,99,99,50,50,0,2,-1
78,75,91,99,99,50,50,0,2,-1
79,76,91,99,99,50,50,0,2,-1
80,77,91,99,99,50,50,0,2,-1
81,78,91,99,99,50,50,0,2,-1
82,79,91,99,99,50,50,0,2,-1
83,80,91,99,99,50,50,0,2,-1
84,81,91,99,99,50,50,0,2,-1
85,82,91,99,99,50,50,0,2,-1
86,83,91,99,99,50,50,0,2,-1
87,84,91,99,99,50,50,0,1,-1
88,84,92,99,99,50,50,0,1,-1
89,84,93,99,99,50,50,0,2,-1
90,85,93,99,99,50,50,0,1,-1
91,85,94,99,99,50,50,0,2,-1
92,86,94,99,99,50,50,0,2,-1
93,87,94,99,99,50,50,0,1,-1
94,87,95,99,99,50,50,0,1,-1
95,87,96,99,99,50,50,0,1,-1
96,87,97,99,99,50,50,0,2,-1
97,88,97,99,99,50,50,0,2,-1
98,89,97,99,99,50,50,0,1,-1
99,89,98,99,99,50,50,0,2,-1
100,90,98,99,99,50,50,0,1,-1
101,90,99,99,99,50,50,0,2,-1
102,91,99,99,99,50,50,0,1,-1
103,91,99,99,99,50,50,0,1,-1
104,91,99,99,99,50,50,0,1,-1
105,91,99,99,99,50,50,0,1,-1
106,91,99,99,99,50,50,0,1,-1
107,91,99,99,99,50,50,0,1,-1
