step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,1,57,75,75,0,0,0,1,-1
1,1,58,75,75,0,0,0,1,-1
2,1,59,75,75,0,0,0,1,-1
3,1,60,75,75,0,0,0,1,-1
4,1,61,75,75,0,0,0,1,-1
5,1,62,75,75,0,0,0,1,-1
6,1,63,75,75,0,0,0,1,-1
7,1,64,75,75,0,0,0,1,-1
8,1,65,75,75,0,0,0,1,-1
9,1,66,75,75,0,0,0,1,-1
10,1,67,75,75,0,0,0,1,-1
11,1,68,75,75,0,0,0,1,-1
12,1,69,75,75,0,0,0,1,-1
13,1,70,75,75,0,0,0,1,-1
14,1,71,75,75,0,0,0,1,-1
15,1,72,75,75,0,0,0,1,-1
16,1,73,75,75,0,0,0,1,-1
17,1,74,75,75,0,0,0,1,-1
18,1,75,75,75,0,0,0,1,-1
19,1,76,75,75,0,0,0,2,-1
20,2,76,75,75,0,0,0,2,-1
21,3,76,75,75,0,0,0,2,-1
22,4,76,75,75,0,0,0,2,-1
23,5,76,75,75,0,0,0,2,-1
24,6,76,75,75,0,0,0,2,-1
25,7,76,75,75,0,0,0,2,-1
26,8,76,75,75,0,0,0,2,-1
27,9,76,75,75,0,0,0,2,-1
28,10,76,75,75,0,0,0,2,-1
29,11,76,75,75,0,0,0,2,-1
30,12,76,75,75,0,0,0,2,-1
31,13,76,75,75,0,0,0,2,-1
32,14,76,75,75,0,0,0,2,-1
33,15,76,75,75,0,0,0,2,-1
34,16,76,75,75,0,0,0,2,-1
35,17,76,75,75,0,0,0,2,-1
36,18,76,75,75,0,0,0,2,-1
37,19,76,75,75,0,0,0,2,-1
38,20,76,75,75,0,0,0,0,-1
39,20,75,75,75,0,0,0,2,-1
40,21,75,75,75,0,0,0,2,-1
41,22,75,75,75,0,0,0,2,-1
42,23,75,75,75,0,0,0,2,-1
43,24,75,75,75,0,0,0,2,-1
44,25,75,75,75,0,0,0,2,-1
45,26,75,75,75,0,0,0,2,-1
46,27,75,75,75,0,0,0,2,-1
47,28,75,75,75,0,0,0,2,-1
48,29,75,75,75,0,0,0,2,-1
49,30,75,75,75,0,0,0,2,-1
50,31,75,75,75,0,0,0,2,-1
51,32,75,75,75,0,0,0,1,-1
52,32,76,75,75,0,0,0,2,-1
53,33,76,75,75,0,0,0,2,-1
54,34,76,75,75,0,0,0,2,-1
55,35,76,75,75,0,0,0,2,-1
56,36,76,75,75,0,0,0,0,-1
57,36,75,75,75,0,0,0,2,-1
58,37,75,75,75,0,0,0,2,-1
59,38,75,75,75,0,0,0,2,-1
60,39,75,75,75,0,0,0,2,-1
61,40,75,75,75,0,0,0,2,-1
62,41,75,75,75,0,0,0,2,-1
63,42,75,75,75,0,0,0,2,-1
64,43,75,75,75,0,0,0,2,-1
65,44,75,75,75,0,0,0,2,-1
66,45,75,75,75,0,0,0,2,-1
67,46,75,75,75,0,0,0,2,-1
68,47,75,75,75,0,0,0,2,-1
69,48,75,75,75,0,0,0,2,-1
70,49,75,75,75,0,0,0,2,-1
71,50,75,75,75,0,0,0,2,-1
72,51,75,75,75,0,0,0,2,-1
73,52,75,75,75,0,0,0,2,-1
74,53,75,75,75,0,0,0,2,-1
75,54,75,75,75,0,0,0,2,-1
76,55,75,75,75,0,0,0,2,-1
77,56,75,75,75,0,0,0,2,-1
78,57,75,75,75,0,0,0,2,-1
79,58,75,75,75,0,0,0,2,-1
80,59,75,75,75,0,0,0,2,-1
81,60,75,75,75,0,0,0,2,-1
82,61,75,75,75,0,0,0,2,-1
83,62,75,75,75,0,0,0,2,-1
84,63,75,75,75,0,0,0,2,-1
85,64,75,75,75,0,0,0,2,-1
86,65,75,75,75,0,0,0,2,-1
87,66,75,75,75,0,0,0,2,-1
88,67,75,75,75,0,0,0,2,-1
89,68,75,75,75,0,0,0,2,-1
90,69,75,75,75,0,0,0,2,-1
91,70,75,75,75,0,0,0,2,-1
92,71,75,75,75,0,0,0,2,-1
93,72,75,75,75,0,0,0,2,-1
94,73,75,75,75,0,0,0,2,-1
95,74,75,75,75,0,0,0,1,-1
96,74,76,75,75,0,0,0,2,-1
97,75,76,75,75,0,0,0,3,-1
98,74,76,75,75,0,0,0,2,-1
99,75,76,75,75,0,0,0,3,-1
100,74,76,75,75,0,0,0,2,-1
101,75,76,75,75,0,0,0,3,-1
102,74,76,75,75,0,0,0,2,-1
103,75,76,75,75,0,0,0,3,-1
104,74,76,75,75,0,0,0,2,-1
105,75,76,75,75,0,0,0,3,-1
106,74,76,75,75,0,0,0,2,-1
