step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,36,27,0,99,99,99,0,3,-1
1,35,27,0,99,99,99,0,3,-1
2,34,27,0,99,99,99,0,3,-1
3,33,27,0,99,99,99,0,3,-1
4,32,27,0,99,99,99,0,3,-1
5,31,27,0,99,99,99,0,3,-1
6,30,27,0,99,99,99,0,3,-1
7,29,27,0,99,99,99,0,3,-1
8,28,27,0,99,99,99,0,3,-1
9,27,27,0,99,99,99,0,3,-1
10,26,27,0,99,99,99,0,3,-1
11,25,27,0,99,99,99,0,3,-1
12,24,27,0,99,99,99,0,3,-1
13,23,27,0,99,99,99,0,3,-1
14,22,27,0,99,99,99,0,3,-1
15,21,27,0,99,99,99,0,3,-1
16,20,27,0,99,99,99,0,3,-1
17,19,27,0,99,99,99,0,3,-1
18,18,27,0,99,99,99,0,3,-1
19,17,27,0,99,99,99,0,3,-1
20,16,27,0,99,99,99,0,3,-1
21,15,27,0,99,99,99,0,3,-1
22,14,27,0,99,99,99,0,1,-1
23,14,28,0,99,99,99,0,1,-1
24,14,29,0,99,99,99,0,1,-1
25,14,30,0,99,99,99,0,1,-1
26,14,31,0,99,99,99,0,1,-1
27,14,32,0,99,99,99,0,1,-1
28,14,33,0,99,99,99,0,1,-1
29,14,34,0,99,99,99,0,1,-1
30,14,35,0,99,99,99,0,1,-1
31,14,36,0,99,99,99,0,1,-1
32,14,37,0,99,99,99,0,1,-1
33,14,38,0,99,99,99,0,1,-1
34,14,39,0,99,99,99,0,1,-1
35,14,40,0,99,99,99,0,1,-1
36,14,41,0,99,99,99,0,1,-1
37,14,42,0,99,99,99,0,1,-1
38,14,43,0,99,99,99,0,1,-1
39,14,44,0,99,99,99,0,1,-1
40,14,45,0,99,99,99,0,1,-1
41,14,46,0,99,99,99,0,1,-1
42,14,47,0,99,99,99,0,1,-1
43,14,48,0,99,99,99,0,1,-1
44,14,49,0,99,99,99,0,1,-1
45,14,50,0,99,99,99,0,1,-1
46,14,51,0,99,99,99,0,1,-1
47,14,52,0,99,99,99,0,1,-1
48,14,53,0,99,99,99,0,1,-1
49,14,54,0,99,99,99,0,1,-1
50,14,55,0,99,99,99,0,1,-1
51,14,56,0,99,99,99,0,1,-1
52,14,57,0,99,99,99,0,1,-1
53,14,58,0,99,99,99,0,1,-1
54,14,59,0,99,99,99,0,1,-1
55,14,60,0,99,99,99,0,1,-1
56,14,61,0,99,99,99,0,1,-1
57,14,62,0,99,99,99,0,1,-1
58,14,63,0,99,99,99,0,1,-1
59,14,64,0,99,99,99,0,1,-1
60,14,65,0,99,99,99,0,1,-1
61,14,66,0,99,99,99,0,1,-1
62,14,67,0,99,99,99,0,1,-1
63,14,68,0,99,99,99,0,1,-1
64,14,69,0,99,99,99,0,1,-1
65,14,70,0,99,99,99,0,1,-1
66,14,71,0,99,99,99,0,1,-1
67,14,72,0,99,99,99,0,3,-1
68,13,72,0,99,99,99,0,1,-1
69,13,73,0,99,99,99,0,1,-1
70,13,74,0,99,99,99,0,3,-1
71,12,74,0,99,99,99,0,1,-1
72,12,75,0,99,99,99,0,1,-1
73,12,76,0,99,99,99,0,3,-1
74,11,76,0,99,99,99,0,1,-1
75,11,77,0,99,99,99,0,1,-1
76,11,78,0,99,99,99,0,3,-1
77,10,78,0,99,99,99,0,1,-1
78,10,79,0,99,99,99,0,1,-1
79,10,80,0,99,99,99,0,3,-1
80,9,80,0,99,99,99,0,1,-1
81,9,81,0,99,99,99,0,1,-1
82,9,82,0,99,99,99,0,3,-1
83,8,82,0,99,99,99,0,1,-1
84,8,83,0,99,99,99,0,1,-1
85,8,84,0,99,99,99,0,3,-1
86,7,84,0,99,99,99,0,1,-1
87,7,85,0,99,99,99,0,1,-1
88,7,86,0,99,99,99,0,3,-1
89,6,86,0,99,99,99,0,1,-1
90,6,87,0,99,99,99,0,1,-1
91,6,88,0,99,99,99,0,3,-1
92,5,88,0,99,99,99,0,1,-1
93,5,89,0,99,99,99,0,1,-1
94,5,90,0,99,99,99,0,3,-1
95,4,90,0,99,99,99,0,1,-1
96,4,91,0,99,99,99,0,1,-1
97,4,92,0,99,99,99,0,3,-1
98,3,92,0,99,99,99,0,1,-1
99,3,93,0,99,99,99,0,1,-1
100,3,94,0,99,99,99,0,3,-1
101,2,94,0,99,99,99,0,1,-1
102,2,95,0,99,99,99,0,1,-1
103,2,96,0,99,99,99,0,3,-1
104,1,96,0,99,99,99,0,1,-1
105,1,97,0,99,99,99,0,1,-1
106,1,98,0,99,99,99,0,3,-1
107,0,98,0,99,99,99,0,1,-1
108,0,99,0,99,99,99,0,3,-1
109,0,99,0,99,99,99,0,3,-1
110,0,99,0,99,99,99,0,3,-1
111,0,99,0,99,99,99,0,3,-1
112,0,99,0,99,99,99,0,3,-1
113,0,99,0,99,99,99,0,3,-1
