step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,57,40,99,0,0,0,0,0,-1
1,57,39,99,0,0,0,0,0,-1
2,57,38,99,0,0,0,0,0,-1
3,57,37,99,0,0,0,0,2,-1
4,58,37,99,0,0,0,0,2,-1
5,59,37,99,0,0,0,0,0,-1
6,59,36,99,0,0,0,0,2,-1
7,60,36,99,0,0,0,0,0,-1
8,60,35,99,0,0,0,0,0,-1
9,60,34,99,0,0,0,0,0,-1
10,60,33,99,0,0,0,0,0,-1
11,60,32,99,0,0,0,0,0,-1
12,60,31,99,0,0,0,0,0,-1
13,60,30,99,0,0,0,0,0,-1
14,60,29,99,0,0,0,0,0,-1
15,60,28,99,0,0,0,0,0,-1
16,60,27,99,0,0,0,0,2,-1
17,61,27,99,0,0,0,0,2,-1
18,62,27,99,0,0,0,0,2,-1
19,63,27,99,0,0,0,0,2,-1
20,64,27,99,0,0,0,0,2,-1
21,65,27,99,0,0,0,0,2,-1
22,66,27,99,0,0,0,0,2,-1
23,67,27,99,0,0,0,0,2,-1
24,68,27,99,0,0,0,0,2,-1
25,69,27,99,0,0,0,0,2,-1
26,70,27,99,0,0,0,0,2,-1
27,71,27,99,0,0,0,0,2,-1
28,72,27,99,0,0,0,0,2,-1
29,73,27,99,0,0,0,0,2,-1
30,74,27,99,0,0,0,0,2,-1
31,75,27,99,0,0,0,0,2,-1
32,76,27,99,0,0,0,0,2,-1
33,77,27,99,0,0,0,0,2,-1
34,78,27,99,0,0,0,0,2,-1
35,79,27,99,0,0,0,0,2,-1
36,80,27,99,0,0,0,0,2,-1
37,81,27,99,0,0,0,0,2,-1
38,82,27,99,0,0,0,0,2,-1
39,83,27,99,0,0,0,0,2,-1
40,84,27,99,0,0,0,0,2,-1
41,85,27,99,0,0,0,0,0,-1
42,85,26,99,0,0,0,0,2,-1
43,86,26,99,0,0,0,0,0,-1
44,86,25,99,0,0,0,0,2,-1
45,87,25,99,0,0,0,0,0,-1
46,87,24,99,0,0,0,0,0,-1
47,87,23,99,0,0,0,0,2,-1
48,88,23,99,0,0,0,0,0,-1
49,88,22,99,0,0,0,0,2,-1
50,89,22,99,0,0,0,0,0,-1
51,89,21,99,0,0,0,0,2,-1
52,90,21,99,0,0,0,0,0,-1
53,90,20,99,0,0,0,0,2,-1
54,91,20,99,0,0,0,0,0,-1
55,91,19,99,0,0,0,0,0,-1
56,91,18,99,0,0,0,0,2,-1
57,92,18,99,0,0,0,0,0,-1
58,92,17,99,0,0,0,0,2,-1
59,93,17,99,0,0,0,0,0,-1
60,93,16,99,0,0,0,0,2,-1
61,94,16,99,0,0,0,0,0,-1
62,94,15,99,0,0,0,0,2,-1
63,95,15,99,0,0,0,0,2,-1
64,96,15,99,0,0,0,0,2,-1
65,97,15,99,0,0,0,0,0,-1
66,97,14,99,0,0,0,0,0,-1
67,97,13,99,0,0,0,0,0,-1
68,97,12,99,0,0,0,0,0,-1
69,97,11,99,0,0,0,0,2,-1
70,98,11,99,0,0,0,0,0,-1
71,98,10,99,0,0,0,0,0,-1
72,98,9,99,0,0,0,0,0,-1
73,98,8,99,0,0,0,0,2,-1
74,99,8,99,0,0,0,0,0,-1
75,99,7,99,0,0,0,0,0,-1
76,99,6,99,0,0,0,0,0,-1
77,99,5,99,0,0,0,0,2,-1
78,99,5,99,0,0,0,0,2,-1
79,99,5,99,0,0,0,0,2,-1
80,99,5,99,0,0,0,0,2,-1
81,99,5,99,0,0,0,0,2,-1
82,99,5,99,0,0,0,0,2,-1
