step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,93,78,99,99,0,99,0,1,-1
1,93,79,99,99,0,99,0,1,-1
2,93,80,99,99,0,99,0,1,-1
3,93,81,99,99,0,99,0,1,-1
4,93,82,99,99,0,99,0,1,-1
5,93,83,99,99,0,99,0,1,-1
6,93,84,99,99,0,99,0,1,-1
7,93,85,99,99,0,99,0,1,-1
8,93,86,99,99,0,99,0,1,-1
9,93,87,99,99,0,99,0,1,-1
10,93,88,99,99,0,99,0,1,-1
11,93,89,99,99,0,99,0,1,-1
12,93,90,99,99,0,99,0,1,-1
13,93,91,99,99,0,99,0,1,-1
14,93,92,99,99,0,99,0,2,-1
15,94,92,99,99,0,99,0,1,-1
16,94,93,99,99,0,99,0,1,-1
17,94,94,99,99,0,99,0,2,-1
18,95,94,99,99,0,99,0,1,-1
19,95,95,99,99,0,99,0,2,-1
20,96,95,99,99,0,99,0,3,-1
21,95,95,99,99,0,99,0,2,-1
22,96,95,99,99,0,99,0,3,-1
23,95,95,99,99,0,99,0,2,-1
24,96,95,99,99,0,99,0,3,-1
25,95,95,99,99,0,99,0,2,-1
26,96,95,99,99,0,99,0,3,-1
27,95,95,99,99,0,99,0,2,-1
28,96,95,99,99,0,99,0,3,-1
29,95,95,99,99,0,99,0,2,-1
