step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,97,22,75,75,25,25,0,1,-1
1,97,23,75,75,25,25,0,1,-1
2,97,24,75,75,25,25,0,1,-1
3,97,25,75,75,25,25,0,1,-1
4,97,26,75,75,25,25,0,1,-1
5,97,27,75,75,25,25,0,1,-1
6,97,28,75,75,25,25,0,1,-1
7,97,29,75,75,25,25,0,1,-1
8,97,30,75,75,25,25,0,1,-1
9,97,31,75,75,25,25,0,1,-1
10,97,32,75,75,25,25,0,1,-1
11,97,33,75,75,25,25,0,1,-1
12,97,34,75,75,25,25,0,1,-1
13,97,35,75,75,25,25,0,1,-1
14,97,36,75,75,25,25,0,1,-1
15,97,37,75,75,25,25,0,1,-1
16,97,38,75,75,25,25,0,1,-1
17,97,39,75,75,25,25,0,1,-1
18,97,40,75,75,25,25,0,1,-1
19,97,41,75,75,25,25,0,1,-1
20,97,42,75,75,25,25,0,1,-1
21,97,43,75,75,25,25,0,1,-1
22,97,44,75,75,25,25,0,1,-1
23,97,45,75,75,25,25,0,1,-1
24,97,46,75,75,25,25,0,1,-1
25,97,47,75,75,25,25,0,1,-1
26,97,48,75,75,25,25,0,1,-1
27,97,49,75,75,25,25,0,1,-1
28,97,50,75,75,25,25,0,1,-1
29,97,51,75,75,25,25,0,1,-1
30,97,52,75,75,25,25,0,1,-1
31,97,53,75,75,25,25,0,1,-1
32,97,54,75,75,25,25,0,1,-1
33,97,55,75,75,25,25,0,1,-1
34,97,56,75,75,25,25,0,1,-1
35,97,57,75,75,25,25,0,1,-1
36,97,58,75,75,25,25,0,1,-1
37,97,59,75,75,25,25,0,1,-1
38,97,60,75,75,25,25,0,1,-1
39,97,61,75,75,25,25,0,3,-1
40,96,61,75,75,25,25,0,1,-1
41,96,62,75,75,25,25,0,3,-1
42,95,62,75,75,25,25,0,3,-1
43,94,62,75,75,25,25,0,1,-1
44,94,63,75,75,25,25,0,3,-1
45,93,63,75,75,25,25,0,1,-1
46,93,64,75,75,25,25,0,3,-1
47,92,64,75,75,25,25,0,3,-1
48,91,64,75,75,25,25,0,3,-1
49,90,64,75,75,25,25,0,3,-1
50,89,64,75,75,25,25,0,3,-1
51,88,64,75,75,25,25,0,1,-1
52,88,65,75,75,25,25,0,1,-1
53,88,66,75,75,25,25,0,1,-1
54,88,67,75,75,25,25,0,3,-1
55,87,67,75,75,25,25,0,1,-1
56,87,68,75,75,25,25,0,3,-1
57,86,68,75,75,25,25,0,3,-1
58,85,68,75,75,25,25,0,1,-1
59,85,69,75,75,25,25,0,3,-1
60,84,69,75,75,25,25,0,1,-1
61,84,70,75,75,25,25,0,3,-1
62,83,70,75,75,25,25,0,3,-1
63,82,70,75,75,25,25,0,1,-1
64,82,71,75,75,25,25,0,3,-1
65,81,71,75,75,25,25,0,3,-1
66,80,71,75,75,25,25,0,1,-1
67,80,72,75,75,25,25,0,3,-1
68,79,72,75,75,25,25,0,1,-1
69,79,73,75,75,25,25,0,3,-1
70,78,73,75,75,25,25,0,3,-1
71,77,73,75,75,25,25,0,1,-1
72,77,74,75,75,25,25,0,3,-1
73,76,74,75,75,25,25,0,1,-1
74,76,75,75,75,25,25,0,3,-1
75,75,75,75,75,25,25,0,1,-1
76,75,76,75,75,25,25,0,3,-1
77,74,76,75,75,25,25,0,1,-1
78,74,77,75,75,25,25,0,3,-1
79,73,77,75,75,25,25,0,1,-1
80,73,78,75,75,25,25,0,3,-1
81,72,78,75,75,25,25,0,2,-1
82,73,78,75,75,25,25,0,3,-1
83,72,78,75,75,25,25,0,2,-1
84,73,78,75,75,25,25,0,3,-1
85,72,78,75,75,25,25,0,2,-1
86,73,78,75,75,25,25,0,3,-1
87,72,78,75,75,25,25,0,2,-1
88,73,78,75,75,25,25,0,3,-1
89,72,78,75,75,25,25,0,2,-1
90,73,78,75,75,25,25,0,3,-1
