step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,6,40,99,0,25,25,0,2,-1
1,7,40,99,0,25,25,0,2,-1
2,8,40,99,0,25,25,0,2,-1
3,9,40,99,0,25,25,0,2,-1
4,10,40,99,0,25,25,0,2,-1
5,11,40,99,0,25,25,0,2,-1
6,12,40,99,0,25,25,0,2,-1
7,13,40,99,0,25,25,0,2,-1
8,14,40,99,0,25,25,0,2,-1
9,15,40,99,0,25,25,0,2,-1
10,16,40,99,0,25,25,0,2,-1
11,17,40,99,0,25,25,0,2,-1
12,18,40,99,0,25,25,0,2,-1
13,19,40,99,0,25,25,0,2,-1
14,20,40,99,0,25,25,0,2,-1
15,21,40,99,0,25,25,0,2,-1
16,22,40,99,0,25,25,0,2,-1
17,23,40,99,0,25,25,0,2,-1
18,24,40,99,0,25,25,0,2,-1
19,25,40,99,0,25,25,0,2,-1
20,26,40,99,0,25,25,0,2,-1
21,27,40,99,0,25,25,0,2,-1
22,28,40,99,0,25,25,0,2,-1
23,29,40,99,0,25,25,0,2,-1
24,30,40,99,0,25,25,0,2,-1
25,31,40,99,0,25,25,0,2,-1
26,32,40,99,0,25,25,0,2,-1
27,33,40,99,0,25,25,0,2,-1
28,34,40,99,0,25,25,0,2,-1
29,35,40,99,0,25,25,0,2,-1
30,36,40,99,0,25,25,0,2,-1
31,37,40,99,0,25,25,0,2,-1
32,38,40,99,0,25,25,0,2,-1
33,39,40,99,0,25,25,0,2,-1
34,40,40,99,0,25,25,0,2,-1
35,41,40,99,0,25,25,0,0,-1
36,41,39,99,0,25,25,0,0,-1
37,41,38,99,0,25,25,0,0,-1
38,41,37,99,0,25,25,0,0,-1
39,41,36,99,0,25,25,0,0,-1
40,41,35,99,0,25,25,0,0,-1
41,41,34,99,0,25,25,0,0,-1
42,41,33,99,0,25,25,0,0,-1
43,41,32,99,0,25,25,0,0,-1
44,41,31,99,0,25,25,0,0,-1
45,41,30,99,0,25,25,0,0,-1
46,41,29,99,0,25,25,0,0,-1
47,41,28,99,0,25,25,0,0,-1
48,41,27,99,0,25,25,0,0,-1
49,41,26,99,0,25,25,0,0,-1
50,41,25,99,0,25,25,0,0,-1
51,41,24,99,0,25,25,0,0,-1
52,41,23,99,0,25,25,0,0,-1
53,41,22,99,0,25,25,0,0,-1
54,41,21,99,0,25,25,0,0,-1
55,41,20,99,0,25,25,0,0,-1
56,41,19,99,0,25,25,0,0,-1
57,41,18,99,0,25,25,0,0,-1
58,41,17,99,0,25,25,0,0,-1
59,41,16,99,0,25,25,0,0,-1
60,41,15,99,0,25,25,0,0,-1
61,41,14,99,0,25,25,0,0,-1
62,41,13,99,0,25,25,0,0,-1
63,41,12,99,0,25,25,0,0,-1
64,41,11,99,0,25,25,0,2,-1
65,42,11,99,0,25,25,0,2,-1
66,43,11,99,0,25,25,0,2,-1
67,44,11,99,0,25,25,0,2,-1
68,45,11,99,0,25,25,0,0,-1
69,45,10,99,0,25,25,0,2,-1
70,46,10,99,0,25,25,0,0,-1
