step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,20,2,25,25,0,99,0,1,-1
1,20,3,25,25,0,99,0,1,-1
2,20,4,25,25,0,99,0,1,-1
3,20,5,25,25,0,99,0,1,-1
4,20,6,25,25,0,99,0,1,-1
5,20,7,25,25,0,99,0,1,-1
6,20,8,25,25,0,99,0,1,-1
7,20,9,25,25,0,99,0,1,-1
8,20,10,25,25,0,99,0,1,-1
9,20,11,25,25,0,99,0,1,-1
10,20,12,25,25,0,99,0,1,-1
11,20,13,25,25,0,99,0,1,-1
12,20,14,25,25,0,99,0,1,-1
13,20,15,25,25,0,99,0,1,-1
14,20,16,25,25,0,99,0,1,-1
15,20,17,25,25,0,99,0,1,-1
16,20,18,25,25,0,99,0,1,-1
17,20,19,25,25,0,99,0,1,-1
18,20,20,25,25,0,99,0,1,-1
19,20,21,25,25,0,99,0,1,-1
20,20,22,25,25,0,99,0,1,-1
21,20,23,25,25,0,99,0,1,-1
22,20,24,25,25,0,99,0,1,-1
23,20,25,25,25,0,99,0,2,-1
24,21,25,25,25,0,99,0,1,-1
25,21,26,25,25,0,99,0,2,-1
26,22,26,25,25,0,99,0,1,-1
27,22,27,25,25,0,99,0,2,-1
28,23,27,25,25,0,99,0,1,-1
29,23,28,25,25,0,99,0,1,-1
30,23,29,25,25,0,99,0,2,-1
31,24,29,25,25,0,99,0,3,-1
32,23,29,25,25,0,99,0,2,-1
33,24,29,25,25,0,99,0,3,-1
34,23,29,25,25,0,99,0,2,-1
35,24,29,25,25,0,99,0,3,-1
36,23,29,25,25,0,99,0,2,-1
37,24,29,25,25,0,99,0,3,-1
38,23,29,25,25,0,99,0,2,-1
39,24,29,25,25,0,99,0,3,-1
40,23,29,25,25,0,99,0,2,-1
