step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,97,79,50,50,99,99,0,0,-1
1,97,78,50,50,99,99,0,0,-1
2,97,77,50,50,99,99,0,0,-1
3,97,76,50,50,99,99,0,0,-1
4,97,75,50,50,99,99,0,3,-1
5,96,75,50,50,99,99,0,3,-1
6,95,75,50,50,99,99,0,0,-1
7,95,74,50,50,99,99,0,3,-1
8,94,74,50,50,99,99,0,0,-1
9,94,73,50,50,99,99,0,3,-1
10,93,73,50,50,99,99,0,3,-1
11,92,73,50,50,99,99,0,0,-1
12,92,72,50,50,99,99,0,3,-1
13,91,72,50,50,99,99,0,0,-1
14,91,71,50,50,99,99,0,3,-1
15,90,71,50,50,99,99,0,0,-1
16,90,70,50,50,99,99,0,0,-1
17,90,69,50,50,99,99,0,3,-1
18,89,69,50,50,99,99,0,3,-1
19,88,69,50,50,99,99,0,3,-1
20,87,69,50,50,99,99,0,0,-1
21,87,68,50,50,99,99,0,0,-1
22,87,67,50,50,99,99,0,0,-1
23,87,66,50,50,99,99,0,0,-1
24,87,65,50,50,99,99,0,0,-1
25,87,64,50,50,99,99,0,0,-1
26,87,63,50,50,99,99,0,0,-1
27,87,62,50,50,99,99,0,0,-1
28,87,61,50,50,99,99,0,0,-1
29,87,60,50,50,99,99,0,0,-1
30,87,59,50,50,99,99,0,0,-1
31,87,58,50,50,99,99,0,3,-1
32,86,58,50,50,99,99,0,3,-1
33,85,58,50,50,99,99,0,3,-1
34,84,58,50,50,99,99,0,3,-1
35,83,58,50,50,99,99,0,3,-1
36,82,58,50,50,99,99,0,3,-1
37,81,58,50,50,99,99,0,3,-1
38,80,58,50,50,99,99,0,3,-1
39,79,58,50,50,99,99,0,3,-1
40,78,58,50,50,99,99,0,3,-1
41,77,58,50,50,99,99,0,3,-1
42,76,58,50,50,99,99,0,3,-1
43,75,58,50,50,99,99,0,3,-1
44,74,58,50,50,99,99,0,3,-1
45,73,58,50,50,99,99,0,3,-1
46,72,58,50,50,99,99,0,3,-1
47,71,58,50,50,99,99,0,3,-1
48,70,58,50,50,99,99,0,3,-1
49,69,58,50,50,99,99,0,3,-1
50,68,58,50,50,99,99,0,3,-1
51,67,58,50,50,99,99,0,3,-1
52,66,58,50,50,99,99,0,3,-1
53,65,58,50,50,99,99,0,3,-1
54,64,58,50,50,99,99,0,3,-1
55,63,58,50,50,99,99,0,3,-1
56,62,58,50,50,99,99,0,3,-1
57,61,58,50,50,99,99,0,3,-1
58,60,58,50,50,99,99,0,3,-1
59,59,58,50,50,99,99,0,3,-1
60,58,58,50,50,99,99,0,3,-1
61,57,58,50,50,99,99,0,3,-1
62,56,58,50,50,99,99,0,3,-1
63,55,58,50,50,99,99,0,3,-1
64,54,58,50,50,99,99,0,3,-1
65,53,58,50,50,99,99,0,3,-1
66,52,58,50,50,99,99,0,3,-1
67,51,58,50,50,99,99,0,0,-1
68,51,57,50,50,99,99,0,3,-1
69,50,57,50,50,99,99,0,0,-1
70,50,56,50,50,99,99,0,0,-1
71,50,55,50,50,99,99,0,0,-1
72,50,54,50,50,99,99,0,0,-1
73,50,53,50,50,99,99,0,0,-1
74,50,52,50,50,99,99,0,0,-1
75,50,51,50,50,99,99,0,0,-1
76,50,50,50,50,99,99,0,3,-1
77,49,50,50,50,99,99,0,0,-1
78,49,49,50,50,99,99,0,1,-1
79,49,50,50,50,99,99,0,0,-1
80,49,49,50,50,99,99,0,1,-1
81,49,50,50,50,99,99,0,0,-1
82,49,49,50,50,99,99,0,1,-1
83,49,50,50,50,99,99,0,0,-1
84,49,49,50,50,99,99,0,1,-1
85,49,50,50,50,99,99,0,0,-1
86,49,49,50,50,99,99,0,1,-1
87,49,50,50,50,99,99,0,0,-1
