step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,74,11,99,99,75,75,0,1,-1
1,74,12,99,99,75,75,0,1,-1
2,74,13,99,99,75,75,0,1,-1
3,74,14,99,99,75,75,0,1,-1
4,74,15,99,99,75,75,0,1,-1
5,74,16,99,99,75,75,0,1,-1
6,74,17,99,99,75,75,0,1,-1
7,74,18,99,99,75,75,0,1,-1
8,74,19,99,99,75,75,0,1,-1
9,74,20,99,99,75,75,0,1,-1
10,74,21,99,99,75,75,0,1,-1
11,74,22,99,99,75,75,0,1,-1
12,74,23,99,99,75,75,0,1,-1
13,74,24,99,99,75,75,0,1,-1
14,74,25,99,99,75,75,0,1,-1
15,74,26,99,99,75,75,0,1,-1
16,74,27,99,99,75,75,0,1,-1
17,74,28,99,99,75,75,0,1,-1
18,74,29,99,99,75,75,0,1,-1
19,74,30,99,99,75,75,0,1,-1
20,74,31,99,99,75,75,0,1,-1
21,74,32,99,99,75,75,0,1,-1
22,74,33,99,99,75,75,0,1,-1
23,74,34,99,99,75,75,0,1,-1
24,74,35,99,99,75,75,0,1,-1
25,74,36,99,99,75,75,0,1,-1
26,74,37,99,99,75,75,0,1,-1
27,74,38,99,99,75,75,0,1,-1
28,74,39,99,99,75,75,0,1,-1
29,74,40,99,99,75,75,0,1,-1
30,74,41,99,99,75,75,0,1,-1
31,74,42,99,99,75,75,0,1,-1
32,74,43,99,99,75,75,0,1,-1
33,74,44,99,99,75,75,0,1,-1
34,74,45,99,99,75,75,0,1,-1
35,74,46,99,99,75,75,0,1,-1
36,74,47,99,99,75,75,0,1,-1
37,74,48,99,99,75,75,0,1,-1
38,74,49,99,99,75,75,0,1,-1
39,74,50,99,99,75,75,0,1,-1
40,74,51,99,99,75,75,0,1,-1
41,74,52,99,99,75,75,0,1,-1
42,74,53,99,99,75,75,0,1,-1
43,74,54,99,99,75,75,0,1,-1
44,74,55,99,99,75,75,0,1,-1
45,74,56,99,99,75,75,0,1,-1
46,74,57,99,99,75,75,0,1,-1
47,74,58,99,99,75,75,0,1,-1
48,74,59,99,99,75,75,0,1,-1
49,74,60,99,99,75,75,0,1,-1
50,74,61,99,99,75,75,0,1,-1
51,74,62,99,99,75,75,0,1,-1
52,74,63,99,99,75,75,0,1,-1
53,74,64,99,99,75,75,0,1,-1
54,74,65,99,99,75,75,0,1,-1
55,74,66,99,99,75,75,0,1,-1
56,74,67,99,99,75,75,0,1,-1
57,74,68,99,99,75,75,0,1,-1
58,74,69,99,99,75,75,0,1,-1
59,74,70,99,99,75,75,0,1,-1
60,74,71,99,99,75,75,0,1,-1
61,74,72,99,99,75,75,0,1,-1
62,74,73,99,99,75,75,0,1,-1
63,74,74,99,99,75,75,0,1,-1
64,74,75,99,99,75,75,0,1,-1
65,74,76,99,99,75,75,0,1,-1
66,74,77,99,99,75,75,0,1,-1
67,74,78,99,99,75,75,0,1,-1
68,74,79,99,99,75,75,0,1,-1
69,74,80,99,99,75,75,0,1,-1
70,74,81,99,99,75,75,0,1,-1
71,74,82,99,99,75,75,0,1,-1
72,74,83,99,99,75,75,0,1,-1
73,74,84,99,99,75,75,0,2,-1
74,75,84,99,99,75,75,0,1,-1
75,75,85,99,99,75,75,0,2,-1
76,76,85,99,99,75,75,0,1,-1
77,76,86,99,99,75,75,0,1,-1
78,76,87,99,99,75,75,0,2,-1
79,77,87,99,99,75,75,0,1,-1
80,77,88,99,99,75,75,0,2,-1
81,78,88,99,99,75,75,0,1,-1
82,78,89,99,99,75,75,0,2,-1
83,79,89,99,99,75,75,0,1,-1
84,79,90,99,99,75,75,0,2,-1
85,80,90,99,99,75,75,0,1,-1
86,80,91,99,99,75,75,0,2,-1
87,81,91,99,99,75,75,0,1,-1
88,81,92,99,99,75,75,0,2,-1
89,82,92,99,99,75,75,0,2,-1
90,83,92,99,99,75,75,0,2,-1
91,84,92,99,99,75,75,0,2,-1
92,85,92,99,99,75,75,0,2,-1
93,86,92,99,99,75,75,0,2,-1
94,87,92,99,99,75,75,0,1,-1
95,87,93,99,99,75,75,0,1,-1
96,87,94,99,99,75,75,0,1,-1
97,87,95,99,99,75,75,0,3,-1
98,86,95,99,99,75,75,0,2,-1
99,87,95,99,99,75,75,0,3,-1
100,86,95,99,99,75,75,0,2,-1
101,87,95,99,99,75,75,0,3,-1
102,86,95,99,99,75,75,0,2,-1
103,87,95,99,99,75,75,0,3,-1
104,86,95,99,99,75,75,0,2,-1
105,87,95,99,99,75,75,0,3,-1
106,86,95,99,99,75,75,0,2,-1
107,87,95,99,99,75,75,0,3,-1
