step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,37,42,50,50,25,25,0,1,-1
1,37,43,50,50,25,25,0,2,-1
2,38,43,50,50,25,25,0,2,-1
3,39,43,50,50,25,25,0,2,-1
4,40,43,50,50,25,25,0,2,-1
5,41,43,50,50,25,25,0,1,-1
6,41,44,50,50,25,25,0,1,-1
7,41,45,50,50,25,25,0,1,-1
8,41,46,50,50,25,25,0,2,-1
9,42,46,50,50,25,25,0,2,-1
10,43,46,50,50,25,25,0,2,-1
11,44,46,50,50,25,25,0,1,-1
12,44,47,50,50,25,25,0,2,-1
13,45,47,50,50,25,25,0,1,-1
14,45,48,50,50,25,25,0,2,-1
15,46,48,50,50,25,25,0,1,-1
16,46,49,50,50,25,25,0,2,-1
17,47,49,50,50,25,25,0,1,-1
18,47,50,50,50,25,25,0,3,-1
19,46,50,50,50,25,25,0,2,-1
20,47,50,50,50,25,25,0,3,-1
21,46,50,50,50,25,25,0,2,-1
22,47,50,50,50,25,25,0,3,-1
23,46,50,50,50,25,25,0,2,-1
24,47,50,50,50,25,25,0,3,-1
25,46,50,50,50,25,25,0,2,-1
26,47,50,50,50,25,25,0,3,-1
27,46,50,50,50,25,25,0,2,-1
28,47,50,50,50,25,25,0,3,-1
