step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,18,41,75,75,99,99,0,1,-1
1,18,42,75,75,99,99,0,1,-1
2,18,43,75,75,99,99,0,1,-1
3,18,44,75,75,99,99,0,1,-1
4,18,45,75,75,99,99,0,1,-1
5,18,46,75,75,99,99,0,1,-1
6,18,47,75,75,99,99,0,1,-1
7,18,48,75,75,99,99,0,1,-1
8,18,49,75,75,99,99,0,1,-1
9,18,50,75,75,99,99,0,1,-1
10,18,51,75,75,99,99,0,1,-1
11,18,52,75,75,99,99,0,1,-1
12,18,53,75,75,99,99,0,1,-1
13,18,54,75,75,99,99,0,1,-1
14,18,55,75,75,99,99,0,1,-1
15,18,56,75,75,99,99,0,1,-1
16,18,57,75,75,99,99,0,1,-1
17,18,58,75,75,99,99,0,1,-1
18,18,59,75,75,99,99,0,1,-1
19,18,60,75,75,99,99,0,1,-1
20,18,61,75,75,99,99,0,1,-1
21,18,62,75,75,99,99,0,1,-1
22,18,63,75,75,99,99,0,1,-1
23,18,64,75,75,99,99,0,1,-1
24,18,65,75,75,99,99,0,1,-1
25,18,66,75,75,99,99,0,1,-1
26,18,67,75,75,99,99,0,1,-1
27,18,68,75,75,99,99,0,1,-1
28,18,69,75,75,99,99,0,1,-1
29,18,70,75,75,99,99,0,2,-1
30,19,70,75,75,99,99,0,2,-1
31,20,70,75,75,99,99,0,2,-1
32,21,70,75,75,99,99,0,2,-1
33,22,70,75,75,99,99,0,2,-1
34,23,70,75,75,99,99,0,2,-1
35,24,70,75,75,99,99,0,2,-1
36,25,70,75,75,99,99,0,2,-1
37,26,70,75,75,99,99,0,2,-1
38,27,70,75,75,99,99,0,2,-1
39,28,70,75,75,99,99,0,2,-1
40,29,70,75,75,99,99,0,2,-1
41,30,70,75,75,99,99,0,2,-1
42,31,70,75,75,99,99,0,2,-1
43,32,70,75,75,99,99,0,2,-1
44,33,70,75,75,99,99,0,2,-1
45,34,70,75,75,99,99,0,2,-1
46,35,70,75,75,99,99,0,2,-1
47,36,70,75,75,99,99,0,2,-1
48,37,70,75,75,99,99,0,2,-1
49,38,70,75,75,99,99,0,2,-1
50,39,70,75,75,99,99,0,2,-1
51,40,70,75,75,99,99,0,2,-1
52,41,70,75,75,99,99,0,2,-1
53,42,70,75,75,99,99,0,2,-1
54,43,70,75,75,99,99,0,2,-1
55,44,70,75,75,99,99,0,2,-1
56,45,70,75,75,99,99,0,2,-1
57,46,70,75,75,99,99,0,2,-1
58,47,70,75,75,99,99,0,2,-1
59,48,70,75,75,99,99,0,2,-1
60,49,70,75,75,99,99,0,2,-1
61,50,70,75,75,99,99,0,2,-1
62,51,70,75,75,99,99,0,2,-1
63,52,70,75,75,99,99,0,2,-1
64,53,70,75,75,99,99,0,2,-1
65,54,70,75,75,99,99,0,2,-1
66,55,70,75,75,99,99,0,2,-1
67,56,70,75,75,99,99,0,2,-1
68,57,70,75,75,99,99,0,2,-1
69,58,70,75,75,99,99,0,2,-1
70,59,70,75,75,99,99,0,2,-1
71,60,70,75,75,99,99,0,2,-1
72,61,70,75,75,99,99,0,2,-1
73,62,70,75,75,99,99,0,2,-1
74,63,70,75,75,99,99,0,2,-1
75,64,70,75,75,99,99,0,2,-1
76,65,70,75,75,99,99,0,2,-1
77,66,70,75,75,99,99,0,1,-1
78,66,71,75,75,99,99,0,2,-1
79,67,71,75,75,99,99,0,1,-1
80,67,72,75,75,99,99,0,2,-1
81,68,72,75,75,99,99,0,1,-1
82,68,73,75,75,99,99,0,2,-1
83,69,73,75,75,99,99,0,1,-1
84,69,74,75,75,99,99,0,2,-1
85,70,74,75,75,99,99,0,0,-1
86,70,73,75,75,99,99,0,1,-1
87,70,74,75,75,99,99,0,0,-1
88,70,73,75,75,99,99,0,1,-1
89,70,74,75,75,99,99,0,0,-1
90,70,73,75,75,99,99,0,1,-1
91,70,74,75,75,99,99,0,0,-1
92,70,73,75,75,99,99,0,1,-1
93,70,74,75,75,99,99,0,0,-1
94,70,73,75,75,99,99,0,1,-1
95,70,74,75,75,99,99,0,0,-1
