step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,3,41,25,25,50,50,0,2,-1
1,4,41,25,25,50,50,0,2,-1
2,5,41,25,25,50,50,0,2,-1
3,6,41,25,25,50,50,0,2,-1
4,7,41,25,25,50,50,0,2,-1
5,8,41,25,25,50,50,0,2,-1
6,9,41,25,25,50,50,0,2,-1
7,10,41,25,25,50,50,0,2,-1
8,11,41,25,25,50,50,0,2,-1
9,12,41,25,25,50,50,0,2,-1
10,13,41,25,25,50,50,0,2,-1
11,14,41,25,25,50,50,0,2,-1
12,15,41,25,25,50,50,0,2,-1
13,16,41,25,25,50,50,0,0,-1
14,16,40,25,25,50,50,0,2,-1
15,17,40,25,25,50,50,0,0,-1
16,17,39,25,25,50,50,0,2,-1
17,18,39,25,25,50,50,0,2,-1
18,19,39,25,25,50,50,0,2,-1
19,20,39,25,25,50,50,0,0,-1
20,20,38,25,25,50,50,0,0,-1
21,20,37,25,25,50,50,0,0,-1
22,20,36,25,25,50,50,0,0,-1
23,20,35,25,25,50,50,0,0,-1
24,20,34,25,25,50,50,0,2,-1
25,21,34,25,25,50,50,0,0,-1
26,21,33,25,25,50,50,0,0,-1
27,21,32,25,25,50,50,0,2,-1
28,22,32,25,25,50,50,0,0,-1
29,22,31,25,25,50,50,0,0,-1
30,22,30,25,25,50,50,0,2,-1
31,23,30,25,25,50,50,0,0,-1
32,23,29,25,25,50,50,0,0,-1
33,23,28,25,25,50,50,0,2,-1
34,24,28,25,25,50,50,0,3,-1
35,23,28,25,25,50,50,0,2,-1
36,24,28,25,25,50,50,0,3,-1
37,23,28,25,25,50,50,0,2,-1
38,24,28,25,25,50,50,0,3,-1
39,23,28,25,25,50,50,0,2,-1
40,24,28,25,25,50,50,0,3,-1
41,23,28,25,25,50,50,0,2,-1
42,24,28,25,25,50,50,0,3,-1
43,23,28,25,25,50,50,0,2,-1
