step,taxi_x,taxi_y,pass_x,pass_y,dest_x,dest_y,in_taxi,action,reward
0,20,65,99,0,0,99,0,2,-1
1,21,65,99,0,0,99,0,2,-1
2,22,65,99,0,0,99,0,2,-1
3,23,65,99,0,0,99,0,2,-1
4,24,65,99,0,0,99,0,2,-1
5,25,65,99,0,0,99,0,2,-1
6,26,65,99,0,0,99,0,2,-1
7,27,65,99,0,0,99,0,2,-1
8,28,65,99,0,0,99,0,2,-1
9,29,65,99,0,0,99,0,2,-1
10,30,65,99,0,0,99,0,2,-1
11,31,65,99,0,0,99,0,2,-1
12,32,65,99,0,0,99,0,2,-1
13,33,65,99,0,0,99,0,2,-1
14,34,65,99,0,0,99,0,2,-1
15,35,65,99,0,0,99,0,2,-1
16,36,65,99,0,0,99,0,2,-1
17,37,65,99,0,0,99,0,2,-1
18,38,65,99,0,0,99,0,2,-1
19,39,65,99,0,0,99,0,2,-1
20,40,65,99,0,0,99,0,2,-1
21,41,65,99,0,0,99,0,2,-1
22,42,65,99,0,0,99,0,2,-1
23,43,65,99,0,0,99,0,2,-1
24,44,65,99,0,0,99,0,2,-1
25,45,65,99,0,0,99,0,2,-1
26,46,65,99,0,0,99,0,2,-1
27,47,65,99,0,0,99,0,2,-1
28,48,65,99,0,0,99,0,2,-1
29,49,65,99,0,0,99,0,2,-1
30,50,65,99,0,0,99,0,2,-1
31,51,65,99,0,0,99,0,2,-1
32,52,65,99,0,0,99,0,2,-1
33,53,65,99,0,0,99,0,2,-1
34,54,65,99,0,0,99,0,2,-1
35,55,65,99,0,0,99,0,2,-1
36,56,65,99,0,0,99,0,2,-1
37,57,65,99,0,0,99,0,2,-1
38,58,65,99,0,0,99,0,2,-1
39,59,65,99,0,0,99,0,2,-1
40,60,65,99,0,0,99,0,2,-1
41,61,65,99,0,0,99,0,2,-1
42,62,65,99,0,0,99,0,2,-1
43,63,65,99,0,0,99,0,2,-1
44,64,65,99,0,0,99,0,0,-1
45,64,64,99,0,0,99,0,0,-1
46,64,63,99,0,0,99,0,0,-1
47,64,62,99,0,0,99,0,0,-1
48,64,61,99,0,0,99,0,0,-1
49,64,60,99,0,0,99,0,0,-1
50,64,59,99,0,0,99,0,0,-1
51,64,58,99,0,0,99,0,0,-1
52,64,57,99,0,0,99,0,0,-1
53,64,56,99,0,0,99,0,0,-1
